"","m","ResponseId.x","behavior","numeracy","numeracy.f","certainty","estimate","actual","estimation.bias","estimation.bias.log","absolute.error","absolute.error.log","actual.log","estimate.log","climate_concern","concern.scaled","Duration.wave1","ResponseId.wave1","gender","country","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"830",229242449960062,"R_2R3WdyyTBE50O4B","light",40,"numeracy low",5,100,358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,6,1.19581280788177,925,"R_306ktRGjcuf9mZ0","male","Switzerland","obligatory school",3,3,2021,"R_2R3WdyyTBE50O4B",58,"2'500- 4'000€
<4'300- 5'899CHF",15,33,"okay"
"831",229242449960062,"R_2R3WdyyTBE50O4B","shower",40,"numeracy low",4,120,1186,0.101180438448567,-0.994903442980619,0.101180438448567,0.994903442980619,3.07408468902824,2.07918124604762,6,1.19581280788177,925,"R_306ktRGjcuf9mZ0","male","Switzerland","obligatory school",3,3,2021,"R_2R3WdyyTBE50O4B",58,"2'500- 4'000€
<4'300- 5'899CHF",15,33,"okay"
"832",229242449960062,"R_2R3WdyyTBE50O4B","washing",40,"numeracy low",4,200,127,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.10380372095596,2.30102999566398,6,1.19581280788177,925,"R_306ktRGjcuf9mZ0","male","Switzerland","obligatory school",3,3,2021,"R_2R3WdyyTBE50O4B",58,"2'500- 4'000€
<4'300- 5'899CHF",15,33,"okay"
"833",229242449960063,"R_1LexZBYJhPpiZjV","dishwasher",25,"numeracy high",3,40,74,0.540540540540541,-0.267171728403014,0.540540540540541,0.267171728403014,1.86923171973098,1.60205999132796,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"834",229242449960063,"R_1LexZBYJhPpiZjV","dryer",25,"numeracy high",3,500,1088,0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,3.03662889536216,2.69897000433602,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"835",229242449960063,"R_1LexZBYJhPpiZjV","fridge",25,"numeracy high",2,30,52,0.576923076923077,-0.238882088915137,0.576923076923077,0.238882088915137,1.7160033436348,1.47712125471966,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"836",229242449960063,"R_1LexZBYJhPpiZjV","hairdryer",25,"numeracy high",5,52,128,0.40625,-0.391206626013069,0.40625,0.391206626013069,2.10720996964787,1.7160033436348,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"837",229242449960063,"R_1LexZBYJhPpiZjV","heating",25,"numeracy high",5,200,1141,0.175284837861525,-0.756255648754233,0.175284837861525,0.756255648754233,3.05728564441821,2.30102999566398,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"838",229242449960063,"R_1LexZBYJhPpiZjV","light",25,"numeracy high",3,50,358,0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,2.55388302664387,1.69897000433602,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"839",229242449960063,"R_1LexZBYJhPpiZjV","shower",25,"numeracy high",4,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"840",229242449960063,"R_1LexZBYJhPpiZjV","washing",25,"numeracy high",3,30,127,0.236220472440945,-0.626682466236294,0.236220472440945,0.626682466236294,2.10380372095596,1.47712125471966,5.75,0.945812807881773,970,"R_3ergTTY9rUQZYUY","male","Switzerland","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"841",229242449961107,"R_9MQsh0tELQM4X1T","dishwasher",25,"numeracy high",1,20,74,0.27027027027027,-0.568201724066995,0.27027027027027,0.568201724066995,1.86923171973098,1.30102999566398,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"842",229242449961107,"R_9MQsh0tELQM4X1T","dryer",25,"numeracy high",1,150,1088,0.137867647058824,-0.86053763630648,0.137867647058824,0.86053763630648,3.03662889536216,2.17609125905568,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"843",229242449961107,"R_9MQsh0tELQM4X1T","fridge",25,"numeracy high",1,150,52,2.88461538461538,0.460087915420882,2.88461538461538,0.460087915420882,1.7160033436348,2.17609125905568,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"844",229242449961107,"R_9MQsh0tELQM4X1T","hairdryer",25,"numeracy high",1,30,128,0.234375,-0.630088714928206,0.234375,0.630088714928206,2.10720996964787,1.47712125471966,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"845",229242449961107,"R_9MQsh0tELQM4X1T","heating",25,"numeracy high",1,500,1141,0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,3.05728564441821,2.69897000433602,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"846",229242449961107,"R_9MQsh0tELQM4X1T","light",25,"numeracy high",1,150,358,0.418994413407821,-0.377791767588193,0.418994413407821,0.377791767588193,2.55388302664387,2.17609125905568,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"847",229242449961107,"R_9MQsh0tELQM4X1T","shower",25,"numeracy high",1,20,1186,0.0168634064080944,-1.77305469336426,0.0168634064080944,1.77305469336426,3.07408468902824,1.30102999566398,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"848",229242449961107,"R_9MQsh0tELQM4X1T","washing",25,"numeracy high",1,50,127,0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,2.10380372095596,1.69897000433602,4.5,-0.304187192118227,1383,"R_3GE294eZpd1Fd3b","male","Switzerland","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"849",229242449961111,"R_xfjqA81JKACqddn","dishwasher",5,"numeracy low",3,500,74,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,1.86923171973098,2.69897000433602,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"850",229242449961111,"R_xfjqA81JKACqddn","dryer",5,"numeracy low",4,1500,1088,1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.03662889536216,3.17609125905568,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"851",229242449961111,"R_xfjqA81JKACqddn","fridge",5,"numeracy low",3,60,52,1.15384615384615,0.0621479067488444,1.15384615384615,0.0621479067488444,1.7160033436348,1.77815125038364,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"852",229242449961111,"R_xfjqA81JKACqddn","hairdryer",5,"numeracy low",4,5,128,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,2.10720996964787,0.698970004336019,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"853",229242449961111,"R_xfjqA81JKACqddn","heating",5,"numeracy low",3,1200,1141,1.05170902716915,0.0218956016294102,1.05170902716915,0.0218956016294102,3.05728564441821,3.07918124604762,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"854",229242449961111,"R_xfjqA81JKACqddn","light",5,"numeracy low",4,100,358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"855",229242449961111,"R_xfjqA81JKACqddn","shower",5,"numeracy low",3,20,1186,0.0168634064080944,-1.77305469336426,0.0168634064080944,1.77305469336426,3.07408468902824,1.30102999566398,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"856",229242449961111,"R_xfjqA81JKACqddn","washing",5,"numeracy low",3,800,127,6.2992125984252,0.799286266035987,6.2992125984252,0.799286266035987,2.10380372095596,2.90308998699194,4.75,-0.0541871921182269,1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"857",229242449961112,"R_3Jx6MbfEXTvKxDI","dishwasher",60,"numeracy low",4,1200,74,16.2162162162162,1.20994952631665,16.2162162162162,1.20994952631665,1.86923171973098,3.07918124604762,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"858",229242449961112,"R_3Jx6MbfEXTvKxDI","dryer",60,"numeracy low",4,1500,1088,1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.03662889536216,3.17609125905568,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"859",229242449961112,"R_3Jx6MbfEXTvKxDI","fridge",60,"numeracy low",4,500,52,9.61538461538461,0.98296666070122,9.61538461538461,0.98296666070122,1.7160033436348,2.69897000433602,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"860",229242449961112,"R_3Jx6MbfEXTvKxDI","hairdryer",60,"numeracy low",4,100,128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"861",229242449961112,"R_3Jx6MbfEXTvKxDI","heating",60,"numeracy low",4,2000,1141,1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.05728564441821,3.30102999566398,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"862",229242449961112,"R_3Jx6MbfEXTvKxDI","light",60,"numeracy low",4,200,358,0.558659217877095,-0.252853030979893,0.558659217877095,0.252853030979893,2.55388302664387,2.30102999566398,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"863",229242449961112,"R_3Jx6MbfEXTvKxDI","shower",60,"numeracy low",4,400,1186,0.337268128161889,-0.472024697700281,0.337268128161889,0.472024697700281,3.07408468902824,2.60205999132796,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"864",229242449961112,"R_3Jx6MbfEXTvKxDI","washing",60,"numeracy low",4,1500,127,11.8110236220472,1.07228753809972,11.8110236220472,1.07228753809972,2.10380372095596,3.17609125905568,5.5,0.695812807881773,977,"R_3purN895nsgKcPM","male","Switzerland","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"865",229242449962145,"R_Oy85Q1DqMYq5jlD","dishwasher",25,"numeracy high",3,25,74,0.337837837837838,-0.471291711058939,0.337837837837838,0.471291711058939,1.86923171973098,1.39794000867204,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"866",229242449962145,"R_Oy85Q1DqMYq5jlD","dryer",25,"numeracy high",2,30,1088,0.0275735294117647,-1.5595076406425,0.0275735294117647,1.5595076406425,3.03662889536216,1.47712125471966,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"867",229242449962145,"R_Oy85Q1DqMYq5jlD","fridge",25,"numeracy high",2,15,52,0.288461538461538,-0.539912084579118,0.288461538461538,0.539912084579118,1.7160033436348,1.17609125905568,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"868",229242449962145,"R_Oy85Q1DqMYq5jlD","hairdryer",25,"numeracy high",2,15,128,0.1171875,-0.931118710592187,0.1171875,0.931118710592187,2.10720996964787,1.17609125905568,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"869",229242449962145,"R_Oy85Q1DqMYq5jlD","heating",25,"numeracy high",2,30,1141,0.0262927256792287,-1.58016438969855,0.0262927256792287,1.58016438969855,3.05728564441821,1.47712125471966,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"870",229242449962145,"R_Oy85Q1DqMYq5jlD","light",25,"numeracy high",2,10,358,0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,2.55388302664387,1,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"871",229242449962145,"R_Oy85Q1DqMYq5jlD","shower",25,"numeracy high",2,60,1186,0.0505902192242833,-1.2959334386446,0.0505902192242833,1.2959334386446,3.07408468902824,1.77815125038364,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"872",229242449962145,"R_Oy85Q1DqMYq5jlD","washing",25,"numeracy high",2,50,127,0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,2.10380372095596,1.69897000433602,6,1.19581280788177,775,"R_DkjeeoSb4uJhCZr","female","Switzerland","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"873",229242449962151,"R_2q8jjB4POrxng1J","dishwasher",10,"numeracy low",5,40,74,0.540540540540541,-0.267171728403014,0.540540540540541,0.267171728403014,1.86923171973098,1.60205999132796,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"874",229242449962151,"R_2q8jjB4POrxng1J","dryer",10,"numeracy low",5,175,1088,0.160845588235294,-0.793590846675867,0.160845588235294,0.793590846675867,3.03662889536216,2.24303804868629,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"875",229242449962151,"R_2q8jjB4POrxng1J","fridge",10,"numeracy low",5,30,52,0.576923076923077,-0.238882088915137,0.576923076923077,0.238882088915137,1.7160033436348,1.47712125471966,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"876",229242449962151,"R_2q8jjB4POrxng1J","hairdryer",10,"numeracy low",5,30,128,0.234375,-0.630088714928206,0.234375,0.630088714928206,2.10720996964787,1.47712125471966,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"877",229242449962151,"R_2q8jjB4POrxng1J","heating",10,"numeracy low",6,250,1141,0.219106047326906,-0.659345635746177,0.219106047326906,0.659345635746177,3.05728564441821,2.39794000867204,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"878",229242449962151,"R_2q8jjB4POrxng1J","light",10,"numeracy low",6,175,358,0.488826815642458,-0.31084497795758,0.488826815642458,0.31084497795758,2.55388302664387,2.24303804868629,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"879",229242449962151,"R_2q8jjB4POrxng1J","shower",10,"numeracy low",5,50,1186,0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,3.07408468902824,1.69897000433602,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"880",229242449962151,"R_2q8jjB4POrxng1J","washing",10,"numeracy low",4,150,127,1.18110236220472,0.0722875380997243,1.18110236220472,0.0722875380997243,2.10380372095596,2.17609125905568,4,-0.804187192118227,1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"881",229242449962154,"R_2e5tMsjqS8r894Q","dishwasher",30,"numeracy low",3,1000,74,13.5135135135135,1.13076828026902,13.5135135135135,1.13076828026902,1.86923171973098,3,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"882",229242449962154,"R_2e5tMsjqS8r894Q","dryer",30,"numeracy low",3,2000,1088,1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.03662889536216,3.30102999566398,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"883",229242449962154,"R_2e5tMsjqS8r894Q","fridge",30,"numeracy low",3,1000,52,19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,1.7160033436348,3,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"884",229242449962154,"R_2e5tMsjqS8r894Q","hairdryer",30,"numeracy low",6,5,128,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,2.10720996964787,0.698970004336019,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"885",229242449962154,"R_2e5tMsjqS8r894Q","heating",30,"numeracy low",3,2000,1141,1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.05728564441821,3.30102999566398,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"886",229242449962154,"R_2e5tMsjqS8r894Q","light",30,"numeracy low",3,100,358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"887",229242449962154,"R_2e5tMsjqS8r894Q","shower",30,"numeracy low",3,500,1186,0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,3.07408468902824,2.69897000433602,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"888",229242449962154,"R_2e5tMsjqS8r894Q","washing",30,"numeracy low",3,500,127,3.93700787401575,0.595166283380062,3.93700787401575,0.595166283380062,2.10380372095596,2.69897000433602,5,0.195812807881773,3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"889",229242449963187,"R_2tzlX1mX1CPkNHm","dishwasher",5,"numeracy low",1,3000,74,40.5405405405405,1.60788953498869,40.5405405405405,1.60788953498869,1.86923171973098,3.47712125471966,6,1.19581280788177,534,"R_1jlhdlFwaaQA59K","male","Switzerland","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay"
"890",229242449963187,"R_2tzlX1mX1CPkNHm","dryer",5,"numeracy low",1,3000,1088,2.75735294117647,0.440492359357501,2.75735294117647,0.440492359357501,3.03662889536216,3.47712125471966,6,1.19581280788177,534,"R_1jlhdlFwaaQA59K","male","Switzerland","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay"
"891",229242449963187,"R_2tzlX1mX1CPkNHm","fridge",5,"numeracy low",1,3000,52,57.6923076923077,1.76111791108486,57.6923076923077,1.76111791108486,1.7160033436348,3.47712125471966,6,1.19581280788177,534,"R_1jlhdlFwaaQA59K","male","Switzerland","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay"
"892",229242449963187,"R_2tzlX1mX1CPkNHm","hairdryer",5,"numeracy low",1,3000,128,23.4375,1.36991128507179,23.4375,1.36991128507179,2.10720996964787,3.47712125471966,6,1.19581280788177,534,"R_1jlhdlFwaaQA59K","male","Switzerland","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay"
"893",229242449963187,"R_2tzlX1mX1CPkNHm","heating",5,"numeracy low",1,3000,1141,2.62927256792287,0.419835610301448,2.62927256792287,0.419835610301448,3.05728564441821,3.47712125471966,6,1.19581280788177,534,"R_1jlhdlFwaaQA59K","male","Switzerland","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay"
