"","m","behavior","gender","age","country","education","actual","actual.log","ResponseId.wave1.wave1","estimate.wave1","income.wave1","estimation.bias.wave1","estimation.bias.log.wave1","absolute.error.wave1","absolute.error.log.wave1","estimate.log.wave1","climate_concern.wave1","concern.scaled.wave1","ResponseId.wave1","numeracy.f","certainty","estimate.wave2","estimation.bias.wave2","estimation.bias.log.wave2","absolute.error.wave2","absolute.error.log.wave2","estimate.log.wave2","climate_concern.wave2","concern.scaled.wave2","Duration.wave1","ResponseId.wave1.wave2","household_size","politicalorientation_1","Duration.wave2","ResponseId.wave2","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"1317",229255657942218,"heating","male",50,"Germany","middle school",1141,3.05728564441821,"R_20Ov8RSteb1ii4S",1000,"2'500- 4'000€
<4'300- 5'899CHF",0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,3.5,-1.42118226600985,"R_3EDOF5X2jihdhSP","numeracy low",4,3000,2.62927256792287,0.419835610301448,2.62927256792287,0.419835610301448,3.47712125471966,3,-1.80418719211823,4119,"R_20Ov8RSteb1ii4S",2,6,1384,"R_3EDOF5X2jihdhSP","2'500- 4'000€
<4'300- 5'899CHF",68,23,"okay"
"1318",229255657942218,"light","male",50,"Germany","middle school",358,2.55388302664387,"R_20Ov8RSteb1ii4S",60,"2'500- 4'000€
<4'300- 5'899CHF",0.167597765363128,-0.775731776260231,0.167597765363128,0.775731776260231,1.77815125038364,3.5,-1.42118226600985,"R_3EDOF5X2jihdhSP","numeracy low",4,300,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.47712125471966,3,-1.80418719211823,4119,"R_20Ov8RSteb1ii4S",2,6,1384,"R_3EDOF5X2jihdhSP","2'500- 4'000€
<4'300- 5'899CHF",68,23,"okay"
"1319",229255657942218,"shower","male",50,"Germany","middle school",1186,3.07408468902824,"R_20Ov8RSteb1ii4S",120,"2'500- 4'000€
<4'300- 5'899CHF",0.101180438448567,-0.994903442980619,0.101180438448567,0.994903442980619,2.07918124604762,3.5,-1.42118226600985,"R_3EDOF5X2jihdhSP","numeracy low",4,2000,1.68634064080944,0.226945306635737,1.68634064080944,0.226945306635737,3.30102999566398,3,-1.80418719211823,4119,"R_20Ov8RSteb1ii4S",2,6,1384,"R_3EDOF5X2jihdhSP","2'500- 4'000€
<4'300- 5'899CHF",68,23,"okay"
"1320",229255657942218,"washing","male",50,"Germany","middle school",127,2.10380372095596,"R_20Ov8RSteb1ii4S",50,"2'500- 4'000€
<4'300- 5'899CHF",0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,1.69897000433602,3.5,-1.42118226600985,"R_3EDOF5X2jihdhSP","numeracy low",3,100,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2,3,-1.80418719211823,4119,"R_20Ov8RSteb1ii4S",2,6,1384,"R_3EDOF5X2jihdhSP","2'500- 4'000€
<4'300- 5'899CHF",68,23,"okay"
"1321",229255657942219,"dishwasher","male",34,"Germany","degree",74,1.86923171973098,"R_1Liem5kTbkr14lF",30,"> 4'000€
>5'900 CHF",0.405405405405405,-0.392110465011314,0.405405405405405,0.392110465011314,1.47712125471966,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",3,56,0.756756756756757,-0.121043692724776,0.756756756756757,0.121043692724776,1.7481880270062,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1322",229255657942219,"dryer","male",34,"Germany","degree",1088,3.03662889536216,"R_1Liem5kTbkr14lF",160,"> 4'000€
>5'900 CHF",0.147058823529412,-0.832508912706236,0.147058823529412,0.832508912706236,2.20411998265592,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",5,160,0.147058823529412,-0.832508912706236,0.147058823529412,0.832508912706236,2.20411998265592,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1323",229255657942219,"fridge","male",34,"Germany","degree",52,1.7160033436348,"R_1Liem5kTbkr14lF",120,"> 4'000€
>5'900 CHF",2.30769230769231,0.363177902412826,2.30769230769231,0.363177902412826,2.07918124604762,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",4,40,0.769230769230769,-0.113943352306837,0.769230769230769,0.113943352306837,1.60205999132796,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1324",229255657942219,"hairdryer","male",34,"Germany","degree",128,2.10720996964787,"R_1Liem5kTbkr14lF",15,"> 4'000€
>5'900 CHF",0.1171875,-0.931118710592187,0.1171875,0.931118710592187,1.17609125905568,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",4,200,1.5625,0.193820026016113,1.5625,0.193820026016113,2.30102999566398,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1325",229255657942219,"heating","male",34,"Germany","degree",1141,3.05728564441821,"R_1Liem5kTbkr14lF",1000,"> 4'000€
>5'900 CHF",0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",2,300,0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,2.47712125471966,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1326",229255657942219,"light","male",34,"Germany","degree",358,2.55388302664387,"R_1Liem5kTbkr14lF",60,"> 4'000€
>5'900 CHF",0.167597765363128,-0.775731776260231,0.167597765363128,0.775731776260231,1.77815125038364,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",2,98,0.273743016759777,-0.56265695095138,0.273743016759777,0.56265695095138,1.9912260756925,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1327",229255657942219,"shower","male",34,"Germany","degree",1186,3.07408468902824,"R_1Liem5kTbkr14lF",200,"> 4'000€
>5'900 CHF",0.168634064080944,-0.773054693364263,0.168634064080944,0.773054693364263,2.30102999566398,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",3,56,0.0472175379426644,-1.32589666202204,0.0472175379426644,1.32589666202204,1.7481880270062,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1328",229255657942219,"washing","male",34,"Germany","degree",127,2.10380372095596,"R_1Liem5kTbkr14lF",80,"> 4'000€
>5'900 CHF",0.62992125984252,-0.200713733964013,0.62992125984252,0.200713733964013,1.90308998699194,4.25,-0.671182266009852,"R_2dzIMFCeBrnYXrM","numeracy low",4,70,0.551181102362205,-0.2587056809417,0.551181102362205,0.2587056809417,1.84509804001426,4.5,-0.304187192118227,1172,"R_1Liem5kTbkr14lF",3,6,1634,"R_2dzIMFCeBrnYXrM","> 4'000€
>5'900 CHF",19,27,"okay"
"1329",229255657944311,"dishwasher","female",27,"Germany","middle school",74,1.86923171973098,"R_pPH8REPLpVM9lAt",175,"<1'500- 2'499€
3'100-4'299CHF",2.36486486486486,0.373806328955318,2.36486486486486,0.373806328955318,2.24303804868629,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",3,1750,23.6486486486486,1.37380632895532,23.6486486486486,1.37380632895532,3.24303804868629,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1330",229255657944311,"dryer","female",27,"Germany","middle school",1088,3.03662889536216,"R_pPH8REPLpVM9lAt",250,"<1'500- 2'499€
3'100-4'299CHF",0.229779411764706,-0.638688886690123,0.229779411764706,0.638688886690123,2.39794000867204,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",4,2000,1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.30102999566398,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1331",229255657944311,"fridge","female",27,"Germany","middle school",52,1.7160033436348,"R_pPH8REPLpVM9lAt",350,"<1'500- 2'499€
3'100-4'299CHF",6.73076923076923,0.828064700715476,6.73076923076923,0.828064700715476,2.54406804435028,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",2,700,13.4615384615385,1.12909469637946,13.4615384615385,1.12909469637946,2.84509804001426,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1332",229255657944311,"hairdryer","female",27,"Germany","middle school",128,2.10720996964787,"R_pPH8REPLpVM9lAt",250,"<1'500- 2'499€
3'100-4'299CHF",1.953125,0.290730039024169,1.953125,0.290730039024169,2.39794000867204,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",3,100,0.78125,-0.107209969647868,0.78125,0.107209969647868,2,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1333",229255657944311,"heating","female",27,"Germany","middle school",1141,3.05728564441821,"R_pPH8REPLpVM9lAt",550,"<1'500- 2'499€
3'100-4'299CHF",0.482033304119194,-0.316922954923971,0.482033304119194,0.316922954923971,2.74036268949424,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",3,2000,1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.30102999566398,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1334",229255657944311,"light","female",27,"Germany","middle school",358,2.55388302664387,"R_pPH8REPLpVM9lAt",50,"<1'500- 2'499€
3'100-4'299CHF",0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,1.69897000433602,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",2,500,1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.69897000433602,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1335",229255657944311,"shower","female",27,"Germany","middle school",1186,3.07408468902824,"R_pPH8REPLpVM9lAt",500,"<1'500- 2'499€
3'100-4'299CHF",0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,2.69897000433602,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",3,2000,1.68634064080944,0.226945306635737,1.68634064080944,0.226945306635737,3.30102999566398,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1336",229255657944311,"washing","female",27,"Germany","middle school",127,2.10380372095596,"R_pPH8REPLpVM9lAt",150,"<1'500- 2'499€
3'100-4'299CHF",1.18110236220472,0.0722875380997243,1.18110236220472,0.0722875380997243,2.17609125905568,5.75,0.828817733990148,"R_33DNS6quldJesE7","numeracy low",3,2000,15.748031496063,1.19722627470802,15.748031496063,1.19722627470802,3.30102999566398,6,1.19581280788177,878,"R_pPH8REPLpVM9lAt",2,5,1026,"R_33DNS6quldJesE7","> 4'000€
>5'900 CHF",14,17,"okay"
"1337",229255657947188,"dishwasher","male",27,"Germany","obligatory school",74,1.86923171973098,"R_1i5sFl38pMZRzhx",400,"<1'500- 2'499€
3'100-4'299CHF",5.4054054054054,0.732828271596986,5.4054054054054,0.732828271596986,2.60205999132796,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",1,500,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,2.69897000433602,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1338",229255657947188,"dryer","male",27,"Germany","obligatory school",1088,3.03662889536216,"R_1i5sFl38pMZRzhx",300,"<1'500- 2'499€
3'100-4'299CHF",0.275735294117647,-0.559507640642499,0.275735294117647,0.559507640642499,2.47712125471966,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",3,1500,1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.17609125905568,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1339",229255657947188,"fridge","male",27,"Germany","obligatory school",52,1.7160033436348,"R_1i5sFl38pMZRzhx",100,"<1'500- 2'499€
3'100-4'299CHF",1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,2,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",1,2500,48.0769230769231,1.68193666503724,48.0769230769231,1.68193666503724,3.39794000867204,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1340",229255657947188,"hairdryer","male",27,"Germany","obligatory school",128,2.10720996964787,"R_1i5sFl38pMZRzhx",200,"<1'500- 2'499€
3'100-4'299CHF",1.5625,0.193820026016113,1.5625,0.193820026016113,2.30102999566398,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",2,400,3.125,0.494850021680094,3.125,0.494850021680094,2.60205999132796,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1341",229255657947188,"heating","male",27,"Germany","obligatory school",1141,3.05728564441821,"R_1i5sFl38pMZRzhx",2000,"<1'500- 2'499€
3'100-4'299CHF",1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.30102999566398,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",2,450,0.394390885188431,-0.404073130642871,0.394390885188431,0.404073130642871,2.65321251377534,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1342",229255657947188,"light","male",27,"Germany","obligatory school",358,2.55388302664387,"R_1i5sFl38pMZRzhx",250,"<1'500- 2'499€
3'100-4'299CHF",0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.39794000867204,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",2,300,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.47712125471966,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1343",229255657947188,"shower","male",27,"Germany","obligatory school",1186,3.07408468902824,"R_1i5sFl38pMZRzhx",1700,"<1'500- 2'499€
3'100-4'299CHF",1.43338954468803,0.15636423235003,1.43338954468803,0.15636423235003,3.23044892137827,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",2,300,0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,2.47712125471966,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1344",229255657947188,"washing","male",27,"Germany","obligatory school",127,2.10380372095596,"R_1i5sFl38pMZRzhx",500,"<1'500- 2'499€
3'100-4'299CHF",3.93700787401575,0.595166283380062,3.93700787401575,0.595166283380062,2.69897000433602,4,-0.921182266009852,"R_3QPZLvzZvpyN968","numeracy low",3,1500,11.8110236220472,1.07228753809972,11.8110236220472,1.07228753809972,3.17609125905568,4,-0.804187192118227,829,"R_1i5sFl38pMZRzhx",2,8,1175,"R_3QPZLvzZvpyN968","<1'500- 2'499€
3'100-4'299CHF",13,19,"okay"
"1345",229255657949260,"dishwasher","male",49,"Germany","middle school",74,1.86923171973098,"R_7ajpMxoVpAYR3cR",800,"2'500- 4'000€
<4'300- 5'899CHF",10.8108108108108,1.03385826726097,10.8108108108108,1.03385826726097,2.90308998699194,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,2000,27.027027027027,1.431798275933,27.027027027027,1.431798275933,3.30102999566398,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1346",229255657949260,"dryer","male",49,"Germany","middle school",1088,3.03662889536216,"R_7ajpMxoVpAYR3cR",100,"2'500- 4'000€
<4'300- 5'899CHF",0.0919117647058824,-1.03662889536216,0.0919117647058824,1.03662889536216,2,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,2400,2.20588235294118,0.343582346349445,2.20588235294118,0.343582346349445,3.38021124171161,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1347",229255657949260,"fridge","male",49,"Germany","middle school",52,1.7160033436348,"R_7ajpMxoVpAYR3cR",1000,"2'500- 4'000€
<4'300- 5'899CHF",19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,3,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,1000,19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,3,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1348",229255657949260,"hairdryer","male",49,"Germany","middle school",128,2.10720996964787,"R_7ajpMxoVpAYR3cR",100,"2'500- 4'000€
<4'300- 5'899CHF",0.78125,-0.107209969647868,0.78125,0.107209969647868,2,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,300,2.34375,0.369911285071794,2.34375,0.369911285071794,2.47712125471966,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1349",229255657949260,"heating","male",49,"Germany","middle school",1141,3.05728564441821,"R_7ajpMxoVpAYR3cR",1000,"2'500- 4'000€
<4'300- 5'899CHF",0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,500,0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,2.69897000433602,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1350",229255657949260,"light","male",49,"Germany","middle school",358,2.55388302664387,"R_7ajpMxoVpAYR3cR",400,"2'500- 4'000€
<4'300- 5'899CHF",1.11731843575419,0.048176964684088,1.11731843575419,0.048176964684088,2.60205999132796,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,10,0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,1,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1351",229255657949260,"shower","male",49,"Germany","middle school",1186,3.07408468902824,"R_7ajpMxoVpAYR3cR",500,"2'500- 4'000€
<4'300- 5'899CHF",0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,2.69897000433602,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,300,0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,2.47712125471966,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1352",229255657949260,"washing","male",49,"Germany","middle school",127,2.10380372095596,"R_7ajpMxoVpAYR3cR",800,"2'500- 4'000€
<4'300- 5'899CHF",6.2992125984252,0.799286266035987,6.2992125984252,0.799286266035987,2.90308998699194,6,1.07881773399015,"R_31d46rHYvYh3VrS","numeracy low",1,2000,15.748031496063,1.19722627470802,15.748031496063,1.19722627470802,3.30102999566398,6,1.19581280788177,1132,"R_7ajpMxoVpAYR3cR",2,5,1115,"R_31d46rHYvYh3VrS","2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"1353",229255657951349,"dishwasher","male",35,"Germany","degree",74,1.86923171973098,"R_z0CDhN9620Hiv9T",50,"> 4'000€
>5'900 CHF",0.675675675675676,-0.170261715394957,0.675675675675676,0.170261715394957,1.69897000433602,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",4,250,3.37837837837838,0.528708288941061,3.37837837837838,0.528708288941061,2.39794000867204,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
"1354",229255657951349,"dryer","male",35,"Germany","degree",1088,3.03662889536216,"R_z0CDhN9620Hiv9T",60,"> 4'000€
>5'900 CHF",0.0551470588235294,-1.25847764497852,0.0551470588235294,1.25847764497852,1.77815125038364,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",3,200,0.183823529411765,-0.73559889969818,0.183823529411765,0.73559889969818,2.30102999566398,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
"1355",229255657951349,"fridge","male",35,"Germany","degree",52,1.7160033436348,"R_z0CDhN9620Hiv9T",120,"> 4'000€
>5'900 CHF",2.30769230769231,0.363177902412826,2.30769230769231,0.363177902412826,2.07918124604762,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",2,400,7.69230769230769,0.886056647693163,7.69230769230769,0.886056647693163,2.60205999132796,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
"1356",229255657951349,"hairdryer","male",35,"Germany","degree",128,2.10720996964787,"R_z0CDhN9620Hiv9T",60,"> 4'000€
>5'900 CHF",0.46875,-0.329058719264225,0.46875,0.329058719264225,1.77815125038364,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",2,100,0.78125,-0.107209969647868,0.78125,0.107209969647868,2,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
"1357",229255657951349,"heating","male",35,"Germany","degree",1141,3.05728564441821,"R_z0CDhN9620Hiv9T",500,"> 4'000€
>5'900 CHF",0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,2.69897000433602,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",2,1000,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
"1358",229255657951349,"light","male",35,"Germany","degree",358,2.55388302664387,"R_z0CDhN9620Hiv9T",438,"> 4'000€
>5'900 CHF",1.22346368715084,0.0875910838602252,1.22346368715084,0.0875910838602252,2.6414741105041,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",4,500,1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.69897000433602,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
"1359",229255657951349,"shower","male",35,"Germany","degree",1186,3.07408468902824,"R_z0CDhN9620Hiv9T",50,"> 4'000€
>5'900 CHF",0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,1.69897000433602,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",3,200,0.168634064080944,-0.773054693364263,0.168634064080944,0.773054693364263,2.30102999566398,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
"1360",229255657951349,"washing","male",35,"Germany","degree",127,2.10380372095596,"R_z0CDhN9620Hiv9T",80,"> 4'000€
>5'900 CHF",0.62992125984252,-0.200713733964013,0.62992125984252,0.200713733964013,1.90308998699194,6,1.07881773399015,"R_1LtemN8EXM5ZUBN","numeracy high",3,500,3.93700787401575,0.595166283380062,3.93700787401575,0.595166283380062,2.69897000433602,6,1.19581280788177,13156,"R_z0CDhN9620Hiv9T",2,5,30237,"R_1LtemN8EXM5ZUBN","> 4'000€
>5'900 CHF",219,503,"okay"
