"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","percent","type","choice","A","B","priceA","priceB","energyA","energyB","trade.price","trade.energy","price.level","energy.level"
"1975","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.2625,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"1976","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.2625,0.285714285714286,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"1977","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.2625,0.285714285714286,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"1978","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.2625,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"1979","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.2625,0.285714285714286,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"1980","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.2625,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"1981","R_2aIvH7bEKgmeRSd",229256171622503,2,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,"R_3pkY5QiTao68mOf",41,26,"okay",4.5,-0.2625,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"1982","R_2AL7oFTWsNWvqno",229678093429864,7,1012,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,10,"R_3k4U2ExVmbnGCsw",41,16,"okay",5,0.2375,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"1983","R_2AL7oFTWsNWvqno",229678093429864,7,1012,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,10,"R_3k4U2ExVmbnGCsw",41,16,"okay",5,0.2375,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"1984","R_2AL7oFTWsNWvqno",229678093429864,7,1012,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,10,"R_3k4U2ExVmbnGCsw",41,16,"okay",5,0.2375,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"1985","R_2AL7oFTWsNWvqno",229678093429864,7,1012,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,10,"R_3k4U2ExVmbnGCsw",41,16,"okay",5,0.2375,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"1986","R_2AL7oFTWsNWvqno",229678093429864,7,1012,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,10,"R_3k4U2ExVmbnGCsw",41,16,"okay",5,0.2375,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"1987","R_2AL7oFTWsNWvqno",229678093429864,7,1012,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,10,"R_3k4U2ExVmbnGCsw",41,16,"okay",5,0.2375,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"1988","R_2AL7oFTWsNWvqno",229678093429864,7,1012,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,10,"R_3k4U2ExVmbnGCsw",41,16,"okay",5,0.2375,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"1989","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.2375,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"1990","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.2375,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"1991","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.2375,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"1992","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.2375,0.714285714285714,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"1993","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.2375,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"1994","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.2375,0.714285714285714,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"1995","R_2AMfF4aom3GcQs1",229678093138135,5,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,"R_cUssRwZ7X6KVAKR",42,12,"okay",5,0.2375,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"1996","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.4875,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"1997","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.4875,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"1998","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.4875,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"1999","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.4875,0.714285714285714,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2000","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.4875,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2001","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.4875,0.714285714285714,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2002","R_2AMhKoUk1l2B7aY",229256171741387,5,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_RCgfxvMaSTFEMEx",26,19,"okay",5.25,0.4875,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2003","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.7625,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2004","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.7625,0.142857142857143,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2005","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.7625,0.142857142857143,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2006","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.7625,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2007","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.7625,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2008","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.7625,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2009","R_2ANL6TUtu4Hof3w",229409893614809,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_3PMDY8ouNSnNQBG",52,14,"okay",3,-1.7625,0.142857142857143,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2010","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.2375,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2011","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.2375,0.571428571428571,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2012","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.2375,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2013","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.2375,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2014","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.2375,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2015","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.2375,0.571428571428571,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2016","R_2aOZbvUCWCaZgT8",229678093275314,4,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3lPRoXD0peSUgP1",68,233,"okay",5,0.2375,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2017","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.4875,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2018","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.4875,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2019","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.4875,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2020","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.4875,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2021","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.4875,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2022","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.4875,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2023","R_2AQG0rzvUe5a4kM",229255657932828,7,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_3MuHWM5gnFAahwf",60,17,"okay",5.25,0.4875,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2024","R_2aRhgiVVw1l9p9F",229409893570765,1,1213,"female","Germany","> 4'000€
>5'900 CHF","degree",2,8,"R_1jqvBy9CpnCdJTY",64,20,"okay",6,1.2375,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2025","R_2aRhgiVVw1l9p9F",229409893570765,1,1213,"female","Germany","> 4'000€
>5'900 CHF","degree",2,8,"R_1jqvBy9CpnCdJTY",64,20,"okay",6,1.2375,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2026","R_2aRhgiVVw1l9p9F",229409893570765,1,1213,"female","Germany","> 4'000€
>5'900 CHF","degree",2,8,"R_1jqvBy9CpnCdJTY",64,20,"okay",6,1.2375,0.142857142857143,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2027","R_2aRhgiVVw1l9p9F",229409893570765,1,1213,"female","Germany","> 4'000€
>5'900 CHF","degree",2,8,"R_1jqvBy9CpnCdJTY",64,20,"okay",6,1.2375,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2028","R_2aRhgiVVw1l9p9F",229409893570765,1,1213,"female","Germany","> 4'000€
>5'900 CHF","degree",2,8,"R_1jqvBy9CpnCdJTY",64,20,"okay",6,1.2375,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2029","R_2aRhgiVVw1l9p9F",229409893570765,1,1213,"female","Germany","> 4'000€
>5'900 CHF","degree",2,8,"R_1jqvBy9CpnCdJTY",64,20,"okay",6,1.2375,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2030","R_2aRhgiVVw1l9p9F",229409893570765,1,1213,"female","Germany","> 4'000€
>5'900 CHF","degree",2,8,"R_1jqvBy9CpnCdJTY",64,20,"okay",6,1.2375,0.142857142857143,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2031","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.0125000000000002,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2032","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.0125000000000002,0.285714285714286,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2033","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.0125000000000002,0.285714285714286,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2034","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.0125000000000002,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2035","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.0125000000000002,0.285714285714286,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2036","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.0125000000000002,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2037","R_2ARWpxcD2tBg6mr",229321438125234,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_3lUpoBEtzy9drZD",30,13,"okay",4.75,-0.0125000000000002,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2038","R_2AS6r9rkhDs433r",229410206644455,5,1001,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_269gcLFmULGPptO",65,16,"okay",6,1.2375,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2039","R_2AS6r9rkhDs433r",229410206644455,5,1001,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_269gcLFmULGPptO",65,16,"okay",6,1.2375,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2040","R_2AS6r9rkhDs433r",229410206644455,5,1001,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_269gcLFmULGPptO",65,16,"okay",6,1.2375,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2041","R_2AS6r9rkhDs433r",229410206644455,5,1001,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_269gcLFmULGPptO",65,16,"okay",6,1.2375,0.714285714285714,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2042","R_2AS6r9rkhDs433r",229410206644455,5,1001,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_269gcLFmULGPptO",65,16,"okay",6,1.2375,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"2043","R_2AS6r9rkhDs433r",229410206644455,5,1001,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_269gcLFmULGPptO",65,16,"okay",6,1.2375,0.714285714285714,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"2044","R_2AS6r9rkhDs433r",229410206644455,5,1001,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_269gcLFmULGPptO",65,16,"okay",6,1.2375,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"2045","R_2AS87J6lireNMJW",229758454236304,1,634,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,"R_2ghsWopwxNyadTb",44,10,"okay",3.25,-1.5125,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"2046","R_2AS87J6lireNMJW",229758454236304,1,634,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,"R_2ghsWopwxNyadTb",44,10,"okay",3.25,-1.5125,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"2047","R_2AS87J6lireNMJW",229758454236304,1,634,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,"R_2ghsWopwxNyadTb",44,10,"okay",3.25,-1.5125,0.142857142857143,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"2048","R_2AS87J6lireNMJW",229758454236304,1,634,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,"R_2ghsWopwxNyadTb",44,10,"okay",3.25,-1.5125,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"2049","R_2AS87J6lireNMJW",229758454236304,1,634,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,"R_2ghsWopwxNyadTb",44,10,"okay",3.25,-1.5125,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
