"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"438",229256171858967,"wave2","Switzerland","female",20,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.479,0.258
"439",229256171870273,"wave1","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.478,-0.158
"440",229256171870273,"wave2","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.635,0.616
"441",229256171906265,"wave1","Switzerland","male",22,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.494,0.376
"442",229256171906265,"wave2","Switzerland","male",22,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.627,0.533
"443",229256171907291,"wave1","Switzerland","male",22,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",0.576,-0.527
"444",229256171907291,"wave2","Switzerland","male",22,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",0.39,0.0857
"445",229256171950188,"wave1","Switzerland","female",30,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.792,0.792
"446",229256171950188,"wave2","Switzerland","female",30,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.734,0.17
"447",229256171951214,"wave1","Switzerland","female",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",1.23,-1.23
"448",229256171951214,"wave2","Switzerland","female",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.545,-0.122
"449",229256171951216,"wave1","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.725,0.0567
"450",229256171951216,"wave2","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.491,0.142
"451",229256171962526,"wave1","Switzerland","female",39,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.48,-0.208
"452",229256171962526,"wave2","Switzerland","female",39,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.49,0.16
"453",229256171968702,"wave1","Switzerland","female",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.507,0.0765
"454",229256171968702,"wave2","Switzerland","female",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.43,0.123
"455",229256171972822,"wave1","Switzerland","female",34,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.549,0.446
"456",229256171972822,"wave2","Switzerland","female",34,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.543,0.246
"457",229320605934677,"wave1","Germany","female",61,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.411,-0.307
"458",229320605934677,"wave2","Germany","female",61,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.548,-0.477
"459",229320605934683,"wave1","Germany","female",37,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.487,0.145
"460",229320605934683,"wave2","Germany","female",37,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.448,0.0524
"461",229320605935709,"wave1","Germany","male",56,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","no change",0.3,0.0792
"462",229320605935709,"wave2","Germany","male",56,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","no change",0.345,0.14
"463",229320605935711,"wave1","Germany","male",58,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",1.2,-1.2
"464",229320605935711,"wave2","Germany","male",58,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",1.62,-1.62
"465",229320605935718,"wave1","Germany","male",58,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.727,-0.58
"466",229320605935718,"wave2","Germany","male",58,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.614,-0.467
"467",229320605935728,"wave1","Germany","male",65,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.519,0.0523
"468",229320605935728,"wave2","Germany","male",65,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.657,0.0567
"469",229320605936754,"wave1","Germany","male",55,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.481,0.376
"470",229320605936754,"wave2","Germany","male",55,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.416,-0.243
"471",229320605936759,"wave1","Germany","male",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.706,-0.509
"472",229320605936759,"wave2","Germany","male",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.917,-0.621
"473",229320605936763,"wave1","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.377,0.00477
"474",229320605936763,"wave2","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.449,-0.132
"475",229320605936769,"wave1","Germany","male",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.394,-0.142
"476",229320605936769,"wave2","Germany","male",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.27,0.251
"477",229320605936770,"wave1","Germany","female",52,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.43,-0.158
"478",229320605936770,"wave2","Germany","female",52,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.605,-0.217
"479",229320605937798,"wave1","Germany","male",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.585,-0.389
"480",229320605937798,"wave2","Germany","male",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.565,-0.328
"481",229320605937806,"wave1","Germany","male",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.673,0.454
"482",229320605937806,"wave2","Germany","male",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.892,0.892
"483",229320605938843,"wave1","Germany","female",51,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.521,0.28
"484",229320605938843,"wave2","Germany","female",51,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.74,-0.293
"485",229320605938852,"wave1","Germany","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.518,-0.289
"486",229320605938852,"wave2","Germany","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.587,0.36
"487",229320605938856,"wave1","Germany","male",24,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.783,-0.173
"488",229320605938856,"wave2","Germany","male",24,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.566,0.0325
"489",229320605939886,"wave1","Germany","female",29,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.73,-0.114
"490",229320605939886,"wave2","Germany","female",29,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.933,-0.0125
"491",229320605939889,"wave1","Germany","female",28,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",0.814,0.781
"492",229320605939889,"wave2","Germany","female",28,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",1.6,-1.6
"493",229320605940935,"wave1","Germany","male",63,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.638,-0.242
"494",229320605940935,"wave2","Germany","male",63,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.768,-0.015
"495",229320605940944,"wave1","Germany","male",48,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","no change",0.721,0.513
"496",229320605940944,"wave2","Germany","male",48,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","no change",0.758,0.739
"497",229320605941974,"wave1","Germany","female",50,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.606,0.408
"498",229320605941974,"wave2","Germany","female",50,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.662,0.265
"499",229320605943020,"wave1","Germany","female",41,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",0.329,0.159
"500",229320605943020,"wave2","Germany","female",41,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",0.733,-0.355
"501",229320605943813,"wave1","Germany","male",40,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",1.63,-1.63
"502",229320605943813,"wave2","Germany","male",40,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",1.07,-1.07
"503",229320605944858,"wave1","Germany","male",71,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.707,0.18
"504",229320605944858,"wave2","Germany","male",71,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.489,0.376
"505",229320605945902,"wave1","Germany","male",68,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.397,0.074
"506",229320605945902,"wave2","Germany","male",68,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.335,-0.12
"507",229320605946949,"wave1","Germany","female",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.343,-0.217
"508",229320605946949,"wave2","Germany","female",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.525,0.383
"509",229320605949033,"wave1","Germany","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","no change",0.45,0.189
"510",229320605949033,"wave2","Germany","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","no change",0.42,0.0268
"511",229320605949036,"wave1","Germany","male",49,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.567,-0.302
"512",229320605949036,"wave2","Germany","male",49,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.985,-0.953
"513",229320605949038,"wave1","Germany","male",44,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.491,-0.139
"514",229320605949038,"wave2","Germany","male",44,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.471,-0.095
"515",229320605950073,"wave1","Germany","male",43,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.798,-0.652
"516",229320605950073,"wave2","Germany","male",43,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.642,-0.477
"517",229320605952170,"wave1","Germany","female",62,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy high","increased error",0.978,0.307
"518",229320605952170,"wave2","Germany","female",62,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy high","increased error",1.06,0.0325
"519",229320605953205,"wave1","Germany","male",48,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","no change",0.379,-0.0458
"520",229320605953205,"wave2","Germany","male",48,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","no change",0.365,-0.0925
"521",229320605953210,"wave1","Germany","male",37,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",0.732,-0.732
"522",229320605953210,"wave2","Germany","male",37,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",0.534,-0.37
"523",229320605953211,"wave1","Germany","male",36,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.44,-1.44
"524",229320605953211,"wave2","Germany","male",36,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.74,-1.74
"525",229320605954251,"wave1","Germany","female",52,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.856,0.402
"526",229320605954251,"wave2","Germany","female",52,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.723,0.37
"527",229320605955296,"wave1","Germany","male",58,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.566,0.135
"528",229320605955296,"wave2","Germany","male",58,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.641,-0.55
"529",229320605958180,"wave1","Germany","female",59,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",0.514,0.0693
"530",229320605958180,"wave2","Germany","female",59,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",0.658,-0.0329
"531",229320605958184,"wave1","Germany","male",31,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",1.23,-0.705
"532",229320605958184,"wave2","Germany","male",31,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",1.49,-1.49
"533",229320605959210,"wave1","Germany","female",43,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",1.04,-1.02
"534",229320605959210,"wave2","Germany","female",43,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",0.726,0.632
"535",229320605962358,"wave1","Germany","female",30,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","increased error",0.444,0.352
"536",229320605962358,"wave2","Germany","female",30,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","increased error",0.961,0.961
"537",229320605966522,"wave1","Germany","female",22,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",1.34,-1.34
"538",229320605966522,"wave2","Germany","female",22,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.729,-0.55
"539",229320605968605,"wave1","Germany","male",25,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.741,-0.741
"540",229320605968605,"wave2","Germany","male",25,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",1.24,-1.24
"541",229320605970439,"wave1","Germany","male",44,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","no change",0.56,0.0431
