"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"638",229256171675654,"wave2","Switzerland","male",33,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.951,-0.506
"639",229256171676680,"wave1","Switzerland","female",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.805,-0.303
"640",229256171676680,"wave2","Switzerland","female",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.556,0.436
"641",229256171677705,"wave1","Switzerland","female",48,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",1.17,-1.17
"642",229256171677705,"wave2","Switzerland","female",48,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.815,-0.491
"643",229256171686962,"wave1","Switzerland","female",47,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.62,0.152
"644",229256171686962,"wave2","Switzerland","female",47,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.985,-0.985
"645",229256171696202,"wave1","Switzerland","female",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.801,0.599
"646",229256171696202,"wave2","Switzerland","female",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.629,0.327
"647",229256171697233,"wave1","Switzerland","female",22,"> 4'000€
>5'900 CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.519,0.226
"648",229256171697233,"wave2","Switzerland","female",22,"> 4'000€
>5'900 CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.685,0.352
"649",229256171701343,"wave1","Germany","female",70,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.858,-0.858
"650",229256171701343,"wave2","Germany","female",70,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.453,0.261
"651",229256171706482,"wave1","Switzerland","female",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.475,-0.154
"652",229256171706482,"wave2","Switzerland","female",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",1.39,-1.39
"653",229256171707512,"wave1","Switzerland","male",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.437,-0.217
"654",229256171707512,"wave2","Switzerland","male",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.636,0.195
"655",229256171709564,"wave1","Switzerland","male",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.859,-0.826
"656",229256171709564,"wave2","Switzerland","male",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.578,0.375
"657",229256171710589,"wave1","Switzerland","male",52,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.491,-0.139
"658",229256171710589,"wave2","Switzerland","male",52,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",1.74,-1.74
"659",229256171712646,"wave1","Switzerland","female",47,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.398,0.08
"660",229256171712646,"wave2","Switzerland","female",47,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.356,-0.074
"661",229256171715723,"wave1","Switzerland","female",61,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","no change",0.656,0.582
"662",229256171715723,"wave2","Switzerland","female",61,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","no change",0.622,0.515
"663",229256171733167,"wave1","Switzerland","female",24,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.774,0.774
"664",229256171733167,"wave2","Switzerland","female",24,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.71,0.283
"665",229256171741387,"wave1","Switzerland","male",26,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.458,-0.303
"666",229256171741387,"wave2","Switzerland","male",26,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.435,0.221
"667",229256171742412,"wave1","Switzerland","male",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.909,-0.762
"668",229256171742412,"wave2","Switzerland","male",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.788,-0.618
"669",229256171743437,"wave1","Switzerland","male",36,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.237,0.0204
"670",229256171743437,"wave2","Switzerland","male",36,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.351,0.0131
"671",229256171747545,"wave1","Switzerland","male",49,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.23,-1.23
"672",229256171747545,"wave2","Switzerland","male",49,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.74,-1.74
"673",229256171754731,"wave1","Switzerland","female",45,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",1.05,-0.842
"674",229256171754731,"wave2","Switzerland","female",45,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.996,0.996
"675",229256171770896,"wave1","Switzerland","female",38,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",1.44,-1.44
"676",229256171770896,"wave2","Switzerland","female",38,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",0.677,-0.342
"677",229256171776032,"wave1","Switzerland","female",23,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",0.792,0.792
"678",229256171776032,"wave2","Switzerland","female",23,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",0.698,0.698
"679",229256171783216,"wave1","Switzerland","male",39,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",1.11,-1.11
"680",229256171783216,"wave2","Switzerland","male",39,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.621,0.435
"681",229256171785269,"wave1","Switzerland","male",24,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.569,0.377
"682",229256171785269,"wave2","Switzerland","male",24,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.986,-0.986
"683",229256171818133,"wave1","Switzerland","male",29,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.931,0.931
"684",229256171818133,"wave2","Switzerland","male",29,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.865,-0.837
"685",229256171834554,"wave1","Switzerland","female",25,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.686,0.592
"686",229256171834554,"wave2","Switzerland","female",25,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.75,0.518
"687",229256171835582,"wave1","Switzerland","female",31,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","no change",0.619,-0.168
"688",229256171835582,"wave2","Switzerland","female",31,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","no change",0.584,0.239
"689",229256171858967,"wave1","Switzerland","female",20,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.583,0.089
"690",229256171858967,"wave2","Switzerland","female",20,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.479,0.258
"691",229256171870273,"wave1","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.478,-0.158
"692",229256171870273,"wave2","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.635,0.616
"693",229256171870274,"wave1","Switzerland","female",51,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.659,-0.588
"694",229256171870274,"wave2","Switzerland","female",51,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.507,-0.18
"695",229256171892884,"wave1","Switzerland","female",36,"> 4'000€
>5'900 CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.741,0.292
"696",229256171892884,"wave2","Switzerland","female",36,"> 4'000€
>5'900 CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.618,0.319
"697",229256171900089,"wave1","Switzerland","female",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.589,0.57
"698",229256171900089,"wave2","Switzerland","female",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.658,0.348
"699",229256171906265,"wave1","Switzerland","male",22,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.494,0.376
"700",229256171906265,"wave2","Switzerland","male",22,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.627,0.533
"701",229256171907291,"wave1","Switzerland","male",22,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",0.576,-0.527
"702",229256171907291,"wave2","Switzerland","male",22,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",0.39,0.0857
"703",229256171909345,"wave1","Switzerland","female",30,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","no change",0.528,-0.406
"704",229256171909345,"wave2","Switzerland","female",30,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","no change",0.516,-0.16
"705",229256171948130,"wave1","Switzerland","male",37,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.761,0.761
"706",229256171948130,"wave2","Switzerland","male",37,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.508,-0.117
"707",229256171950188,"wave1","Switzerland","female",30,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.792,0.792
"708",229256171950188,"wave2","Switzerland","female",30,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.734,0.17
"709",229256171951214,"wave1","Switzerland","female",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",1.23,-1.23
"710",229256171951214,"wave2","Switzerland","female",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.545,-0.122
"711",229256171951216,"wave1","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.725,0.0567
"712",229256171951216,"wave2","Switzerland","female",28,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.491,0.142
"713",229256171956357,"wave1","Switzerland","male",42,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.14,-1.14
"714",229256171956357,"wave2","Switzerland","male",42,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.66,-1.66
"715",229256171959445,"wave1","Germany","male",42,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.725,-0.333
"716",229256171959445,"wave2","Germany","male",42,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.898,0.555
"717",229256171962526,"wave1","Switzerland","female",39,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.48,-0.208
"718",229256171962526,"wave2","Switzerland","female",39,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.49,0.16
"719",229256171965617,"wave1","Switzerland","male",33,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.562,0.345
"720",229256171965617,"wave2","Switzerland","male",33,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.454,0.0792
"721",229256171968702,"wave1","Switzerland","female",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.507,0.0765
"722",229256171968702,"wave2","Switzerland","female",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.43,0.123
"723",229256171971794,"wave1","Switzerland","male",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.751,0.26
"724",229256171971794,"wave2","Switzerland","male",25,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.458,-0.0668
"725",229256171971796,"wave1","Switzerland","male",21,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.08,-1.08
"726",229256171971796,"wave2","Switzerland","male",21,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.31,-1.31
"727",229256171972822,"wave1","Switzerland","female",34,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.549,0.446
"728",229256171972822,"wave2","Switzerland","female",34,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.543,0.246
"729",229256171975909,"wave1","Switzerland","female",18,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",0.479,0.406
"730",229256171975909,"wave2","Switzerland","female",18,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",0.618,0.599
"731",229256171978998,"wave1","Switzerland","female",36,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.783,0.765
"732",229256171978998,"wave2","Switzerland","female",36,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.929,0.929
"733",229320605934668,"wave1","Germany","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.503,0.243
"734",229320605934668,"wave2","Germany","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.414,0.192
"735",229320605934675,"wave1","Germany","male",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.788,-0.717
"736",229320605934675,"wave2","Germany","male",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.583,-0.372
"737",229320605934677,"wave1","Germany","female",61,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.411,-0.307
"738",229320605934677,"wave2","Germany","female",61,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.548,-0.477
