"","wave","m","type","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","income.wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2","choice","concern.scaled","mean.error_scaled","income"
"3374","wave1",229320606067831,"mid.low_che.int","1","1",28,"female","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,8,0.631,2,3,"> 4'000€
>5'900 CHF",0.937,10,4,3,0,-1.7625,-0.21973765836758,"2'500- 4'000€
<4'300- 5'899CHF"
"3375","wave1",229320606074103,"exp.int_che.hig","1","2",22,"male","middle school","<1'500€
<3'100CHF","Germany",4,6,0.368,3,5.25,"<1'500€
<3'100CHF",0.4,7,2,4.5,0,0.4875,-1.16501328867173,"<1'500€
<3'100CHF"
"3376","wave1",229320606074103,"exp.int_mid.hig","1","1",22,"male","middle school","<1'500€
<3'100CHF","Germany",4,6,0.368,3,5.25,"<1'500€
<3'100CHF",0.4,7,2,4.5,1,0.4875,-1.16501328867173,"<1'500€
<3'100CHF"
"3377","wave1",229320606074103,"exp.low_che.hig","2","2",22,"male","middle school","<1'500€
<3'100CHF","Germany",4,6,0.368,3,5.25,"<1'500€
<3'100CHF",0.4,7,2,4.5,0,0.4875,-1.16501328867173,"<1'500€
<3'100CHF"
"3378","wave1",229320606074103,"exp.low_che.int","1","2",22,"male","middle school","<1'500€
<3'100CHF","Germany",4,6,0.368,3,5.25,"<1'500€
<3'100CHF",0.4,7,2,4.5,0,0.4875,-1.16501328867173,"<1'500€
<3'100CHF"
"3379","wave1",229320606074103,"exp.low_mid.hig","2","1",22,"male","middle school","<1'500€
<3'100CHF","Germany",4,6,0.368,3,5.25,"<1'500€
<3'100CHF",0.4,7,2,4.5,1,0.4875,-1.16501328867173,"<1'500€
<3'100CHF"
"3380","wave1",229320606074103,"mid.low_che.hig","2","1",22,"male","middle school","<1'500€
<3'100CHF","Germany",4,6,0.368,3,5.25,"<1'500€
<3'100CHF",0.4,7,2,4.5,1,0.4875,-1.16501328867173,"<1'500€
<3'100CHF"
"3381","wave1",229320606074103,"mid.low_che.int","1","1",22,"male","middle school","<1'500€
<3'100CHF","Germany",4,6,0.368,3,5.25,"<1'500€
<3'100CHF",0.4,7,2,4.5,0,0.4875,-1.16501328867173,"<1'500€
<3'100CHF"
"3382","wave1",229320606075132,"exp.int_che.hig","1","2",29,"male","middle school","<1'500€
<3'100CHF","Germany",1,8,0.802,3,6,"<1'500€
<3'100CHF",0.586,16,4,5.5,0,1.2375,0.394871211525994,"<1'500€
<3'100CHF"
"3383","wave1",229320606075132,"exp.int_mid.hig","1","1",29,"male","middle school","<1'500€
<3'100CHF","Germany",1,8,0.802,3,6,"<1'500€
<3'100CHF",0.586,16,4,5.5,1,1.2375,0.394871211525994,"<1'500€
<3'100CHF"
"3384","wave1",229320606075132,"exp.low_che.hig","2","2",29,"male","middle school","<1'500€
<3'100CHF","Germany",1,8,0.802,3,6,"<1'500€
<3'100CHF",0.586,16,4,5.5,0,1.2375,0.394871211525994,"<1'500€
<3'100CHF"
"3385","wave1",229320606075132,"exp.low_che.int","1","2",29,"male","middle school","<1'500€
<3'100CHF","Germany",1,8,0.802,3,6,"<1'500€
<3'100CHF",0.586,16,4,5.5,0,1.2375,0.394871211525994,"<1'500€
<3'100CHF"
"3386","wave1",229320606075132,"exp.low_mid.hig","2","1",29,"male","middle school","<1'500€
<3'100CHF","Germany",1,8,0.802,3,6,"<1'500€
<3'100CHF",0.586,16,4,5.5,1,1.2375,0.394871211525994,"<1'500€
<3'100CHF"
"3387","wave1",229320606075132,"mid.low_che.hig","2","1",29,"male","middle school","<1'500€
<3'100CHF","Germany",1,8,0.802,3,6,"<1'500€
<3'100CHF",0.586,16,4,5.5,1,1.2375,0.394871211525994,"<1'500€
<3'100CHF"
"3388","wave1",229320606075132,"mid.low_che.int","1","1",29,"male","middle school","<1'500€
<3'100CHF","Germany",1,8,0.802,3,6,"<1'500€
<3'100CHF",0.586,16,4,5.5,0,1.2375,0.394871211525994,"<1'500€
<3'100CHF"
"3389","wave1",229320606076969,"exp.int_che.hig","1","2",29,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",4,8,0.57,1,6,"2'500- 4'000€
<4'300- 5'899CHF",1.2,9,3,6,0,1.2375,-0.438984097335463,"> 4'000€
>5'900 CHF"
"3390","wave1",229320606076969,"exp.int_mid.hig","1","1",29,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",4,8,0.57,1,6,"2'500- 4'000€
<4'300- 5'899CHF",1.2,9,3,6,0,1.2375,-0.438984097335463,"> 4'000€
>5'900 CHF"
"3391","wave1",229320606076969,"exp.low_che.hig","2","2",29,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",4,8,0.57,1,6,"2'500- 4'000€
<4'300- 5'899CHF",1.2,9,3,6,0,1.2375,-0.438984097335463,"> 4'000€
>5'900 CHF"
"3392","wave1",229320606076969,"exp.low_che.int","1","2",29,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",4,8,0.57,1,6,"2'500- 4'000€
<4'300- 5'899CHF",1.2,9,3,6,0,1.2375,-0.438984097335463,"> 4'000€
>5'900 CHF"
"3393","wave1",229320606076969,"exp.low_mid.hig","2","1",29,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",4,8,0.57,1,6,"2'500- 4'000€
<4'300- 5'899CHF",1.2,9,3,6,1,1.2375,-0.438984097335463,"> 4'000€
>5'900 CHF"
"3394","wave1",229320606076969,"mid.low_che.hig","2","1",29,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",4,8,0.57,1,6,"2'500- 4'000€
<4'300- 5'899CHF",1.2,9,3,6,0,1.2375,-0.438984097335463,"> 4'000€
>5'900 CHF"
"3395","wave1",229320606076969,"mid.low_che.int","1","1",29,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",4,8,0.57,1,6,"2'500- 4'000€
<4'300- 5'899CHF",1.2,9,3,6,0,1.2375,-0.438984097335463,"> 4'000€
>5'900 CHF"
"3396","wave1",229320606076978,"exp.int_che.hig","1","2",27,"female","degree","> 4'000€
>5'900 CHF","Germany",8,9,0.755,3,4,"2'500- 4'000€
<4'300- 5'899CHF",0.701,8,4,5.25,1,-0.7625,0.225943627403199,"> 4'000€
>5'900 CHF"
"3397","wave1",229320606076978,"exp.int_mid.hig","1","1",27,"female","degree","> 4'000€
>5'900 CHF","Germany",8,9,0.755,3,4,"2'500- 4'000€
<4'300- 5'899CHF",0.701,8,4,5.25,1,-0.7625,0.225943627403199,"> 4'000€
>5'900 CHF"
"3398","wave1",229320606076978,"exp.low_che.hig","2","2",27,"female","degree","> 4'000€
>5'900 CHF","Germany",8,9,0.755,3,4,"2'500- 4'000€
<4'300- 5'899CHF",0.701,8,4,5.25,1,-0.7625,0.225943627403199,"> 4'000€
>5'900 CHF"
"3399","wave1",229320606076978,"exp.low_che.int","1","2",27,"female","degree","> 4'000€
>5'900 CHF","Germany",8,9,0.755,3,4,"2'500- 4'000€
<4'300- 5'899CHF",0.701,8,4,5.25,0,-0.7625,0.225943627403199,"> 4'000€
>5'900 CHF"
"3400","wave1",229320606076978,"exp.low_mid.hig","2","1",27,"female","degree","> 4'000€
>5'900 CHF","Germany",8,9,0.755,3,4,"2'500- 4'000€
<4'300- 5'899CHF",0.701,8,4,5.25,0,-0.7625,0.225943627403199,"> 4'000€
>5'900 CHF"
"3401","wave1",229320606076978,"mid.low_che.hig","2","1",27,"female","degree","> 4'000€
>5'900 CHF","Germany",8,9,0.755,3,4,"2'500- 4'000€
<4'300- 5'899CHF",0.701,8,4,5.25,0,-0.7625,0.225943627403199,"> 4'000€
>5'900 CHF"
"3402","wave1",229320606076978,"mid.low_che.int","1","1",27,"female","degree","> 4'000€
>5'900 CHF","Germany",8,9,0.755,3,4,"2'500- 4'000€
<4'300- 5'899CHF",0.701,8,4,5.25,0,-0.7625,0.225943627403199,"> 4'000€
>5'900 CHF"
"3403","wave1",229320606079057,"exp.int_che.hig","1","2",27,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",9,8,0.516,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.599,8,5,4,1,-0.5125,-0.633071108880801,"2'500- 4'000€
<4'300- 5'899CHF"
"3404","wave1",229320606079057,"exp.int_mid.hig","1","1",27,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",9,8,0.516,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.599,8,5,4,0,-0.5125,-0.633071108880801,"2'500- 4'000€
<4'300- 5'899CHF"
"3405","wave1",229320606079057,"exp.low_che.hig","2","2",27,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",9,8,0.516,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.599,8,5,4,1,-0.5125,-0.633071108880801,"2'500- 4'000€
<4'300- 5'899CHF"
"3406","wave1",229320606079057,"exp.low_che.int","1","2",27,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",9,8,0.516,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.599,8,5,4,0,-0.5125,-0.633071108880801,"2'500- 4'000€
<4'300- 5'899CHF"
"3407","wave1",229320606079057,"exp.low_mid.hig","2","1",27,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",9,8,0.516,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.599,8,5,4,0,-0.5125,-0.633071108880801,"2'500- 4'000€
<4'300- 5'899CHF"
"3408","wave1",229320606079057,"mid.low_che.hig","2","1",27,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",9,8,0.516,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.599,8,5,4,0,-0.5125,-0.633071108880801,"2'500- 4'000€
<4'300- 5'899CHF"
"3409","wave1",229320606079057,"mid.low_che.int","1","1",27,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",9,8,0.516,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.599,8,5,4,1,-0.5125,-0.633071108880801,"2'500- 4'000€
<4'300- 5'899CHF"
"3410","wave1",229320606084260,"exp.int_che.hig","1","2",20,"male","middle school","> 4'000€
>5'900 CHF","Germany",3,12,1.08,4,5.25,"> 4'000€
>5'900 CHF",0.38,11,1,5.25,0,0.4875,1.39405990059274,"> 4'000€
>5'900 CHF"
"3411","wave1",229320606084260,"exp.int_mid.hig","1","1",20,"male","middle school","> 4'000€
>5'900 CHF","Germany",3,12,1.08,4,5.25,"> 4'000€
>5'900 CHF",0.38,11,1,5.25,0,0.4875,1.39405990059274,"> 4'000€
>5'900 CHF"
"3412","wave1",229320606084260,"exp.low_che.hig","2","2",20,"male","middle school","> 4'000€
>5'900 CHF","Germany",3,12,1.08,4,5.25,"> 4'000€
>5'900 CHF",0.38,11,1,5.25,0,0.4875,1.39405990059274,"> 4'000€
>5'900 CHF"
"3413","wave1",229320606084260,"exp.low_che.int","1","2",20,"male","middle school","> 4'000€
>5'900 CHF","Germany",3,12,1.08,4,5.25,"> 4'000€
>5'900 CHF",0.38,11,1,5.25,1,0.4875,1.39405990059274,"> 4'000€
>5'900 CHF"
"3414","wave1",229320606084260,"exp.low_mid.hig","2","1",20,"male","middle school","> 4'000€
>5'900 CHF","Germany",3,12,1.08,4,5.25,"> 4'000€
>5'900 CHF",0.38,11,1,5.25,1,0.4875,1.39405990059274,"> 4'000€
>5'900 CHF"
"3415","wave1",229320606084260,"mid.low_che.hig","2","1",20,"male","middle school","> 4'000€
>5'900 CHF","Germany",3,12,1.08,4,5.25,"> 4'000€
>5'900 CHF",0.38,11,1,5.25,1,0.4875,1.39405990059274,"> 4'000€
>5'900 CHF"
"3416","wave1",229320606084260,"mid.low_che.int","1","1",20,"male","middle school","> 4'000€
>5'900 CHF","Germany",3,12,1.08,4,5.25,"> 4'000€
>5'900 CHF",0.38,11,1,5.25,1,0.4875,1.39405990059274,"> 4'000€
>5'900 CHF"
"3417","wave1",229320606084261,"exp.int_che.hig","1","2",28,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.617,2,4,"<1'500- 2'499€
3'100-4'299CHF",0.906,7,3,4.25,0,-0.7625,-0.270056513212668,"<1'500- 2'499€
3'100-4'299CHF"
"3418","wave1",229320606084261,"exp.int_mid.hig","1","1",28,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.617,2,4,"<1'500- 2'499€
3'100-4'299CHF",0.906,7,3,4.25,0,-0.7625,-0.270056513212668,"<1'500- 2'499€
3'100-4'299CHF"
"3419","wave1",229320606084261,"exp.low_che.hig","2","2",28,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.617,2,4,"<1'500- 2'499€
3'100-4'299CHF",0.906,7,3,4.25,0,-0.7625,-0.270056513212668,"<1'500- 2'499€
3'100-4'299CHF"
"3420","wave1",229320606084261,"exp.low_che.int","1","2",28,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.617,2,4,"<1'500- 2'499€
3'100-4'299CHF",0.906,7,3,4.25,0,-0.7625,-0.270056513212668,"<1'500- 2'499€
3'100-4'299CHF"
"3421","wave1",229320606084261,"exp.low_mid.hig","2","1",28,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.617,2,4,"<1'500- 2'499€
3'100-4'299CHF",0.906,7,3,4.25,0,-0.7625,-0.270056513212668,"<1'500- 2'499€
3'100-4'299CHF"
"3422","wave1",229320606084261,"mid.low_che.hig","2","1",28,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.617,2,4,"<1'500- 2'499€
3'100-4'299CHF",0.906,7,3,4.25,1,-0.7625,-0.270056513212668,"<1'500- 2'499€
3'100-4'299CHF"
"3423","wave1",229320606084261,"mid.low_che.int","1","1",28,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.617,2,4,"<1'500- 2'499€
3'100-4'299CHF",0.906,7,3,4.25,1,-0.7625,-0.270056513212668,"<1'500- 2'499€
3'100-4'299CHF"
"3424","wave1",229321437507604,"exp.int_che.hig","1","2",50,"female","no formal education","<1'500€
<3'100CHF","Switzerland",6,9,0.639,3,4,"<1'500€
<3'100CHF",1.47,9,2,4.75,0,-0.7625,-0.190984027027529,"<1'500€
<3'100CHF"
"3425","wave1",229321437507604,"exp.int_mid.hig","1","1",50,"female","no formal education","<1'500€
<3'100CHF","Switzerland",6,9,0.639,3,4,"<1'500€
<3'100CHF",1.47,9,2,4.75,1,-0.7625,-0.190984027027529,"<1'500€
<3'100CHF"
"3426","wave1",229321437507604,"exp.low_che.hig","2","2",50,"female","no formal education","<1'500€
<3'100CHF","Switzerland",6,9,0.639,3,4,"<1'500€
<3'100CHF",1.47,9,2,4.75,0,-0.7625,-0.190984027027529,"<1'500€
<3'100CHF"
"3427","wave1",229321437507604,"exp.low_che.int","1","2",50,"female","no formal education","<1'500€
<3'100CHF","Switzerland",6,9,0.639,3,4,"<1'500€
<3'100CHF",1.47,9,2,4.75,0,-0.7625,-0.190984027027529,"<1'500€
<3'100CHF"
"3428","wave1",229321437507604,"exp.low_mid.hig","2","1",50,"female","no formal education","<1'500€
<3'100CHF","Switzerland",6,9,0.639,3,4,"<1'500€
<3'100CHF",1.47,9,2,4.75,1,-0.7625,-0.190984027027529,"<1'500€
<3'100CHF"
"3429","wave1",229321437507604,"mid.low_che.hig","2","1",50,"female","no formal education","<1'500€
<3'100CHF","Switzerland",6,9,0.639,3,4,"<1'500€
<3'100CHF",1.47,9,2,4.75,1,-0.7625,-0.190984027027529,"<1'500€
<3'100CHF"
"3430","wave1",229321437507604,"mid.low_che.int","1","1",50,"female","no formal education","<1'500€
<3'100CHF","Switzerland",6,9,0.639,3,4,"<1'500€
<3'100CHF",1.47,9,2,4.75,0,-0.7625,-0.190984027027529,"<1'500€
<3'100CHF"
"3431","wave1",229321437509656,"exp.int_che.hig","1","2",59,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,13,1.12,7,6,"<1'500€
<3'100CHF",0.431,14,7,6,1,1.2375,1.53782805729299,"2'500- 4'000€
<4'300- 5'899CHF"
"3432","wave1",229321437509656,"exp.int_mid.hig","1","1",59,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,13,1.12,7,6,"<1'500€
<3'100CHF",0.431,14,7,6,1,1.2375,1.53782805729299,"2'500- 4'000€
<4'300- 5'899CHF"
"3433","wave1",229321437509656,"exp.low_che.hig","2","2",59,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,13,1.12,7,6,"<1'500€
<3'100CHF",0.431,14,7,6,1,1.2375,1.53782805729299,"2'500- 4'000€
<4'300- 5'899CHF"
"3434","wave1",229321437509656,"exp.low_che.int","1","2",59,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,13,1.12,7,6,"<1'500€
<3'100CHF",0.431,14,7,6,1,1.2375,1.53782805729299,"2'500- 4'000€
<4'300- 5'899CHF"
"3435","wave1",229321437509656,"exp.low_mid.hig","2","1",59,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,13,1.12,7,6,"<1'500€
<3'100CHF",0.431,14,7,6,1,1.2375,1.53782805729299,"2'500- 4'000€
<4'300- 5'899CHF"
"3436","wave1",229321437509656,"mid.low_che.hig","2","1",59,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,13,1.12,7,6,"<1'500€
<3'100CHF",0.431,14,7,6,1,1.2375,1.53782805729299,"2'500- 4'000€
<4'300- 5'899CHF"
"3437","wave1",229321437509656,"mid.low_che.int","1","1",59,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,13,1.12,7,6,"<1'500€
<3'100CHF",0.431,14,7,6,1,1.2375,1.53782805729299,"2'500- 4'000€
<4'300- 5'899CHF"
"3438","wave1",229321437514789,"exp.int_che.hig","1","2",41,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",5,5,0.697,4,5.75,"<1'500€
<3'100CHF",0.726,4,4,4,0,0.9875,0.0174798001878345,"<1'500€
<3'100CHF"
"3439","wave1",229321437514789,"exp.int_mid.hig","1","1",41,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",5,5,0.697,4,5.75,"<1'500€
<3'100CHF",0.726,4,4,4,1,0.9875,0.0174798001878345,"<1'500€
<3'100CHF"
"3440","wave1",229321437514789,"exp.low_che.hig","2","2",41,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",5,5,0.697,4,5.75,"<1'500€
<3'100CHF",0.726,4,4,4,0,0.9875,0.0174798001878345,"<1'500€
<3'100CHF"
"3441","wave1",229321437514789,"exp.low_che.int","1","2",41,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",5,5,0.697,4,5.75,"<1'500€
<3'100CHF",0.726,4,4,4,0,0.9875,0.0174798001878345,"<1'500€
<3'100CHF"
"3442","wave1",229321437514789,"exp.low_mid.hig","2","1",41,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",5,5,0.697,4,5.75,"<1'500€
<3'100CHF",0.726,4,4,4,1,0.9875,0.0174798001878345,"<1'500€
<3'100CHF"
"3443","wave1",229321437514789,"mid.low_che.hig","2","1",41,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",5,5,0.697,4,5.75,"<1'500€
<3'100CHF",0.726,4,4,4,1,0.9875,0.0174798001878345,"<1'500€
<3'100CHF"
"3444","wave1",229321437514789,"mid.low_che.int","1","1",41,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",5,5,0.697,4,5.75,"<1'500€
<3'100CHF",0.726,4,4,4,1,0.9875,0.0174798001878345,"<1'500€
<3'100CHF"
"3445","wave1",229321437515815,"exp.int_che.hig","1","2",67,"female","degree","<1'500€
<3'100CHF","Switzerland",4,10,0.506,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.486,15,7,6,1,1.2375,-0.669013148055864,"<1'500€
<3'100CHF"
"3446","wave1",229321437515815,"exp.int_mid.hig","1","1",67,"female","degree","<1'500€
<3'100CHF","Switzerland",4,10,0.506,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.486,15,7,6,1,1.2375,-0.669013148055864,"<1'500€
<3'100CHF"
"3447","wave1",229321437515815,"exp.low_che.hig","2","2",67,"female","degree","<1'500€
<3'100CHF","Switzerland",4,10,0.506,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.486,15,7,6,1,1.2375,-0.669013148055864,"<1'500€
<3'100CHF"
"3448","wave1",229321437515815,"exp.low_che.int","1","2",67,"female","degree","<1'500€
<3'100CHF","Switzerland",4,10,0.506,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.486,15,7,6,1,1.2375,-0.669013148055864,"<1'500€
<3'100CHF"
"3449","wave1",229321437515815,"exp.low_mid.hig","2","1",67,"female","degree","<1'500€
<3'100CHF","Switzerland",4,10,0.506,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.486,15,7,6,1,1.2375,-0.669013148055864,"<1'500€
<3'100CHF"
"3450","wave1",229321437515815,"mid.low_che.hig","2","1",67,"female","degree","<1'500€
<3'100CHF","Switzerland",4,10,0.506,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.486,15,7,6,1,1.2375,-0.669013148055864,"<1'500€
<3'100CHF"
"3451","wave1",229321437515815,"mid.low_che.int","1","1",67,"female","degree","<1'500€
<3'100CHF","Switzerland",4,10,0.506,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.486,15,7,6,1,1.2375,-0.669013148055864,"<1'500€
<3'100CHF"
"3452","wave1",229321437541463,"exp.int_che.hig","1","2",36,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",3,8,0.479,2,3.75,"2'500- 4'000€
<4'300- 5'899CHF",0.549,6,1,3.25,0,-1.0125,-0.766056653828534,"2'500- 4'000€
<4'300- 5'899CHF"
"3453","wave1",229321437541463,"exp.int_mid.hig","1","1",36,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",3,8,0.479,2,3.75,"2'500- 4'000€
<4'300- 5'899CHF",0.549,6,1,3.25,0,-1.0125,-0.766056653828534,"2'500- 4'000€
<4'300- 5'899CHF"
"3454","wave1",229321437541463,"exp.low_che.hig","2","2",36,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",3,8,0.479,2,3.75,"2'500- 4'000€
<4'300- 5'899CHF",0.549,6,1,3.25,0,-1.0125,-0.766056653828534,"2'500- 4'000€
<4'300- 5'899CHF"
"3455","wave1",229321437541463,"exp.low_che.int","1","2",36,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",3,8,0.479,2,3.75,"2'500- 4'000€
<4'300- 5'899CHF",0.549,6,1,3.25,0,-1.0125,-0.766056653828534,"2'500- 4'000€
<4'300- 5'899CHF"
"3456","wave1",229321437541463,"exp.low_mid.hig","2","1",36,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",3,8,0.479,2,3.75,"2'500- 4'000€
<4'300- 5'899CHF",0.549,6,1,3.25,1,-1.0125,-0.766056653828534,"2'500- 4'000€
<4'300- 5'899CHF"
"3457","wave1",229321437541463,"mid.low_che.hig","2","1",36,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",3,8,0.479,2,3.75,"2'500- 4'000€
<4'300- 5'899CHF",0.549,6,1,3.25,1,-1.0125,-0.766056653828534,"2'500- 4'000€
<4'300- 5'899CHF"
"3458","wave1",229321437541463,"mid.low_che.int","1","1",36,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",3,8,0.479,2,3.75,"2'500- 4'000€
<4'300- 5'899CHF",0.549,6,1,3.25,0,-1.0125,-0.766056653828534,"2'500- 4'000€
<4'300- 5'899CHF"
"3459","wave1",229321437542488,"exp.int_che.hig","1","2",68,"female","middle school","<1'500€
<3'100CHF","Switzerland",2,5,0.643,3,6,"<1'500€
<3'100CHF",0.882,4,1,6,0,1.2375,-0.176607211357504,"<1'500€
<3'100CHF"
"3460","wave1",229321437542488,"exp.int_mid.hig","1","1",68,"female","middle school","<1'500€
<3'100CHF","Switzerland",2,5,0.643,3,6,"<1'500€
<3'100CHF",0.882,4,1,6,0,1.2375,-0.176607211357504,"<1'500€
<3'100CHF"
"3461","wave1",229321437542488,"exp.low_che.hig","2","2",68,"female","middle school","<1'500€
<3'100CHF","Switzerland",2,5,0.643,3,6,"<1'500€
<3'100CHF",0.882,4,1,6,0,1.2375,-0.176607211357504,"<1'500€
<3'100CHF"
"3462","wave1",229321437542488,"exp.low_che.int","1","2",68,"female","middle school","<1'500€
<3'100CHF","Switzerland",2,5,0.643,3,6,"<1'500€
<3'100CHF",0.882,4,1,6,0,1.2375,-0.176607211357504,"<1'500€
<3'100CHF"
"3463","wave1",229321437542488,"exp.low_mid.hig","2","1",68,"female","middle school","<1'500€
<3'100CHF","Switzerland",2,5,0.643,3,6,"<1'500€
<3'100CHF",0.882,4,1,6,1,1.2375,-0.176607211357504,"<1'500€
<3'100CHF"
"3464","wave1",229321437542488,"mid.low_che.hig","2","1",68,"female","middle school","<1'500€
<3'100CHF","Switzerland",2,5,0.643,3,6,"<1'500€
<3'100CHF",0.882,4,1,6,1,1.2375,-0.176607211357504,"<1'500€
<3'100CHF"
"3465","wave1",229321437542488,"mid.low_che.int","1","1",68,"female","middle school","<1'500€
<3'100CHF","Switzerland",2,5,0.643,3,6,"<1'500€
<3'100CHF",0.882,4,1,6,1,1.2375,-0.176607211357504,"<1'500€
<3'100CHF"
"3466","wave1",229321437546594,"exp.int_che.hig","1","2",66,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,7,0.735,7,5.5,"<1'500€
<3'100CHF",0.833,5,4,6,1,0.7375,0.154059549053073,"<1'500- 2'499€
3'100-4'299CHF"
"3467","wave1",229321437546594,"exp.int_mid.hig","1","1",66,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,7,0.735,7,5.5,"<1'500€
<3'100CHF",0.833,5,4,6,1,0.7375,0.154059549053073,"<1'500- 2'499€
3'100-4'299CHF"
"3468","wave1",229321437546594,"exp.low_che.hig","2","2",66,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",5,7,0.735,7,5.5,"<1'500€
<3'100CHF",0.833,5,4,6,1,0.7375,0.154059549053073,"<1'500- 2'499€
3'100-4'299CHF"
