"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"379","R_2QmmNeJLwl06yxm",229410207341703,4,2093,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",5,5,"R_UfM3vqPCw8zV58l",47,34,"okay",6,1.2375,0,0,1,0,1,1,1,0.571428571428571
"380","R_2Qnsay2GAENyGmu",229242450009233,7,798,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,"R_DvGNooOqCLbTfUt",34,13,"okay",6,1.2375,1,1,1,1,1,1,1,1
"381","R_2qpHCMe6UAHeb4C",229678093413606,2,1813,"female","Switzerland","<1'500€
<3'100CHF","middle school",3,7,"R_3iPFn2zdLAOWsY6",42,30,"okay",4.5,-0.2625,0,0,1,0,0,0,1,0.285714285714286
"382","R_2qr4N1GYDyUsOZy",229409893574678,3,810,"female","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_3Dv9CIgzor6PPpz",58,13,"okay",2.5,-2.2625,0,1,1,0,0,1,0,0.428571428571429
"383","R_2QrlEjdJybtooPQ",229677069755561,7,1515,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,"R_3oHgVo6YiH2NtEO",60,25,"okay",5.5,0.7375,1,1,1,1,1,1,1,1
"384","R_2qsd2l3wzm8UzIe",229409893570773,5,1128,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",4,5,"R_2QoJVPwIMtvLIpK",43,18,"okay",6,1.2375,0,1,1,1,1,0,1,0.714285714285714
"385","R_2QVUziwTAw4pPAH",229409893590059,3,1141,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,4,"R_2CvkYnM9LlK0p2G",70,19,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"386","R_2QyBKZVrevQz3Zp",229320605970432,6,1115,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,"R_2Pdre6tFiwu14o3",68,18,"okay",6,1.2375,0,1,1,1,1,1,1,0.857142857142857
"387","R_2qyee8RYNHe83N3",229166416660547,7,8076,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,8,"R_1BnkeWb8Yt6wKJz",59,134,"okay",5.25,0.4875,1,1,1,1,1,1,1,1
"388","R_2R1zKMVHMSfa4z7",229678093141220,7,796,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_TowBIbjzMvWm63v",59,13,"okay",4.75,-0.0125000000000002,1,1,1,1,1,1,1,1
"389","R_2R3uPUNxfHg9N9J",229320606050328,7,8593,"male","Germany","> 4'000€
>5'900 CHF","degree",4,10,"R_r8QppiO43q8p39f",29,143,"okay",6,1.2375,1,1,1,1,1,1,1,1
"390","R_2rD5JnSOvonHkaY",229242295738453,5,1582,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,"R_22y2tZsREaqt265",63,26,"okay",4.75,-0.0125000000000002,0,1,1,1,1,0,1,0.714285714285714
"391","R_2rj8UoPO5LJwv1f",229242295798887,0,1928,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,"R_1JUrVGo4h0DuwTF",61,32,"okay",6,1.2375,0,0,0,0,0,0,0,0
"392","R_2rjd6OSW7yoXCFy",229937963517143,7,1620,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,5,"R_uwVUl5YWIGbnhiF",75,27,"okay",6,1.2375,1,1,1,1,1,1,1,1
"393","R_2rkonJe65fP5KJc",229321438159066,0,873,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,4,"R_3LYXqMeVnadDV9q",20,14,"okay",4.75,-0.0125000000000002,0,0,0,0,0,0,0,0
"394","R_2rNL0TCdLPWFc1l",229937963438276,5,892,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,"R_1N36l6kUedKpvUH",62,14,"okay",4.25,-0.5125,0,1,1,0,1,1,1,0.714285714285714
"395","R_2RV6CfdGPKwTkDF",229410207420614,3,950,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,4,"R_3EMSyhqUCbKLNmr",24,15,"okay",5.5,0.7375,0,0,1,0,0,1,1,0.428571428571429
"396","R_2rx5p2njpd38417",229677069757653,4,1095,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,"R_1odmUPPKrKX7yt0",64,18,"okay",6,1.2375,1,0,1,0,1,0,1,0.571428571428571
"397","R_2rxw2YdEO9mgOyg",229321438136512,3,1669,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,"R_0Ah8ZQaBntW3RmN",59,27,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"398","R_2rZWfizlRieaASZ",229242449969221,6,880,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,"R_1CDUlzZa5Xoqq1P",51,14,"okay",3.75,-1.0125,1,1,1,1,1,0,1,0.857142857142857
"399","R_2S0OQ3IueOsiMy9",229321437668352,7,832,"male","Switzerland","<1'500€
<3'100CHF","no formal education",3,6,"R_3KHlnf4QUvxSqJv",43,13,"okay",2,-2.7625,1,1,1,1,1,1,1,1
"400","R_2SAHXl8MohUbUiF",229409893571809,2,1323,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1pY7VZtwZ0xvste",50,22,"okay",4.75,-0.0125000000000002,0,0,1,0,0,0,1,0.285714285714286
"401","R_2sbx1HBRGkytKUq",229678093228064,7,1353,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1dH1iYOib9kW6Yk",71,22,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"402","R_2SHT0z2Dz4ddbGe",229409893556407,5,768,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_29b5BOQT9GzLJRX",58,12,"okay",4,-0.7625,0,1,1,1,1,0,1,0.714285714285714
"403","R_2SJPRlqQcQIOxkn",229409893617680,6,6085,"male","Germany","> 4'000€
>5'900 CHF","degree",2,2,"R_1E9U1jO9sggxQfj",41,101,"okay",6,1.2375,0,1,1,1,1,1,1,0.857142857142857
"404","R_2Sw6rAOun21Rl28",229758454221926,7,1284,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,"R_1esHTNUUBMqaFT4",80,21,"okay",6,1.2375,1,1,1,1,1,1,1,1
"405","R_2SwdYbVHCjrDGz1",229321437752435,1,512,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,"R_O8bmxk3y8KPhce5",41,8,"okay",3.25,-1.5125,0,0,0,0,0,0,1,0.142857142857143
"406","R_2SxHYjyVP763k5m",229320605976689,2,781,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_qK6xhra0Jo93vON",27,13,"okay",5.75,0.9875,0,0,1,0,0,0,1,0.285714285714286
"407","R_2t4EE7jZaISZD1M",229409893587987,3,1140,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,"R_2ZOinPgmmbRwYkw",31,19,"okay",5.25,0.4875,0,1,1,0,0,0,1,0.428571428571429
"408","R_2t8SXAdPuIXSmEm",229409893587191,1,6240,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,3,"R_3F2swFsR2O01DGz",55,104,"okay",3.5,-1.2625,0,0,0,0,0,1,0,0.142857142857143
"409","R_2tA4Z3u79YkHs3a",229410206607464,2,918,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,8,"R_0GLAzLpKzb2dj0t",32,15,"okay",5.25,0.4875,0,0,1,0,0,0,1,0.285714285714286
"410","R_2TAUBplqQ3e3M8Q",229320605940933,3,829,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,7,"R_22WYlNbERRDew27",47,13,"speeder",3.75,-1.0125,1,0,1,0,0,0,1,0.428571428571429
"411","R_2TBHdhJcAD86iMB",229242295826528,3,1752,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_32S17SjzkpJDxv8",53,29,"okay",6,1.2375,0,0,1,0,0,1,1,0.428571428571429
"412","R_2tbx3LZrOJsIeSD",229242295779354,3,1519,"female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,"R_3HRXDzTH4lYxD57",55,25,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"413","R_2TFBYNYkwtAx87s",229242295754881,1,655,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,10,"R_2CjGES6fZi6L8qp",31,10,"okay",2.25,-2.5125,0,0,1,0,0,0,0,0.142857142857143
"414","R_2tG1DNEYsrwpYsv",229242295846074,6,1073,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,4,"R_1LwFWN68xSNI1a3",42,17,"okay",4,-0.7625,1,1,1,0,1,1,1,0.857142857142857
"415","R_2tgvC1GeI8QufUE",229678093440221,5,1517,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,"R_RFtxxKxqDaFLHtT",45,25,"okay",5.25,0.4875,0,1,1,1,1,0,1,0.714285714285714
"416","R_2TKS87c4h8yApTA",229321438343251,0,1467,"female","Switzerland","<1'500€
<3'100CHF","middle school",1,3,"R_1Eh4vp1pfF8GFJb",29,24,"okay",6,1.2375,0,0,0,0,0,0,0,0
"417","R_2TMIdZbXG8NWhBs",229321437941882,7,2112,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,5,"R_1Y2iKkxsibQMHVD",41,35,"okay",6,1.2375,1,1,1,1,1,1,1,1
"418","R_2TMKimcEcRwikm9",229255657940131,4,343,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,"R_3e1TqdtfLQhf4L2",28,5,"speeder",3.25,-1.5125,1,1,0,0,1,1,0,0.571428571428571
"419","R_2TnG1SpZ47A1bFV",229320605953219,4,1717,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",4,4,"R_3fvEhgj92ikm5oc",32,28,"okay",5.5,0.7375,0,1,1,0,1,0,1,0.571428571428571
"420","R_2tqWuHdLJpCVjoh",229410207067333,3,1334,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_3gYIjoJuMp5WMCS",73,22,"okay",6,1.2375,0,1,1,0,0,0,1,0.428571428571429
"421","R_2trMR4xpeJTo3lq",229242450002154,7,2100,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,"R_2t9y2YhFbxge3FX",26,35,"okay",6,1.2375,1,1,1,1,1,1,1,1
"422","R_2TRwa1TM47AObeS",229678093350079,7,2543,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,"R_1GHQis7V3Yvuhjl",43,42,"okay",5.5,0.7375,1,1,1,1,1,1,1,1
"423","R_2TSKcBAsmRxlMSv",229320605945900,5,428,"male","Germany","<1'500€
<3'100CHF","no formal education",4,5,"R_2RPwYHlQtbptBZ3",50,7,"speeder",3.5,-1.2625,1,1,1,1,1,0,0,0.714285714285714
"424","R_2TuahJYuP8wtEj0",229409893576768,5,688,"male","Germany","> 4'000€
>5'900 CHF","degree",3,6,"R_3hrrjVoBCW5aVLN",50,11,"okay",6,1.2375,0,1,1,0,1,1,1,0.714285714285714
"425","R_2txmnVLQNoVL3lA",229166066809882,2,311,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,"R_2afTzFOww0h9R2E",24,5,"speeder",3,-1.7625,0,0,0,1,0,1,0,0.285714285714286
"426","R_2U3LCDoc3EnfZ8j",229409893618721,2,931,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_1EXckHTPL38e8I3",49,15,"okay",5.5,0.7375,0,0,0,0,0,1,1,0.285714285714286
"427","R_2U4PlWg8c50p8eU",229166066772032,0,955,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_OHz0Pqln4SpsteV",51,15,"okay",3.5,-1.2625,0,0,0,0,0,0,0,0
"428","R_2uEfXyZcIgJfUr6",229678093386810,2,1237,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,2,"R_AG05TbDyvhvnphD",38,20,"okay",6,1.2375,0,1,1,0,0,0,0,0.285714285714286
"429","R_2uO5XyabEbAk5mA",229242449969217,2,936,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,"R_3nDcGHwLMBdULri",26,15,"okay",6,1.2375,0,0,0,0,0,1,1,0.285714285714286
"430","R_2uOfXbC4McyIpk1",229242295743653,5,1541,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_28G4qPGUAsKipWV",66,25,"okay",1.5,-3.2625,0,1,1,0,1,1,1,0.714285714285714
"431","R_2uQWOu9uRIjt5dH",229242295748625,1,1295,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,6,"R_1IN6hCHI072mZM3",25,21,"okay",3.75,-1.0125,0,0,0,0,1,0,0,0.142857142857143
"432","R_2usqR2qKNauADxr",229937963518171,1,1215,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,8,"R_2X5rHnaGRBKVlOf",71,20,"okay",4,-0.7625,0,0,1,0,0,0,0,0.142857142857143
"433","R_2uVd5DAlllIb4yK",229409893578858,1,2678,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,8,"R_1dE6NYfYNv1AkqG",55,44,"okay",1,-3.7625,0,0,0,0,0,0,1,0.142857142857143
"434","R_2uvSqtaaejVVsSq",229410206920832,4,650,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",3,2,"R_3J2uLwrjXaDP7ht",47,10,"okay",3.25,-1.5125,0,1,1,1,1,0,0,0.571428571428571
"435","R_2uvU1UkG5AMXnlY",229320605977725,3,10054,"male","Germany","<1'500€
<3'100CHF","middle school",4,3,"R_1n87WLJcUT1huEB",25,167,"okay",4,-0.7625,1,1,0,0,0,1,0,0.428571428571429
"436","R_2uWhDV9m74Qx5XY",229256171900089,4,1978,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,"R_1QJUJ26SmMteltD",46,32,"okay",4.75,-0.0125000000000002,0,0,1,0,1,1,1,0.571428571428571
"437","R_2uwvL5BoGGFwws2",229256171643037,0,410,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_2bKlvdF91ZHNybF",50,6,"speeder",4,-0.7625,0,0,0,0,0,0,0,0
"438","R_2UYiPKnMmRgN6qZ",229242295738445,0,599,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,8,"R_28LGrL0mwIjanOl",53,9,"okay",2.5,-2.2625,0,0,0,0,0,0,0,0
"439","R_2uyor5CnrGzVwLP",229409893552237,4,1103,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,2,"R_1C4mhyAltGnXD7Q",70,18,"okay",6,1.2375,0,1,1,0,1,0,1,0.571428571428571
"440","R_2v0Vk9U8l4P7kiG",229678093176971,4,2018,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,4,"R_2Xjw9U7TeoUf9Zs",69,33,"okay",5,0.2375,0,1,1,1,0,0,1,0.571428571428571
"441","R_2V3zus3Kt0huqKu",229321437541463,2,747,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,3,"R_3MG5FAqJxElwWok",36,12,"okay",3.75,-1.0125,0,0,1,0,0,0,1,0.285714285714286
"442","R_2VdofypBJBuhz1H",229166066786390,4,876,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_1LUJuqInfZjP2R8",60,14,"okay",1,-3.7625,0,0,1,0,1,1,1,0.571428571428571
"443","R_2VmAZKeowsEAaKf",229320605953211,5,821,"male","Germany","> 4'000€
>5'900 CHF","degree",4,7,"R_2v2Ea5eT240inrU",36,13,"okay",1,-3.7625,1,1,1,1,0,1,0,0.714285714285714
"444","R_2VO6QNbhe2MmBTA",229256171754731,2,897,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,8,"R_2S0octCIzzOhicw",45,14,"okay",5.75,0.9875,0,0,0,0,0,1,1,0.285714285714286
"445","R_2Vqd3pgSyhpvGMs",229678093313064,6,913,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,1,"R_26f1OmYAyKKQTeV",63,15,"okay",5,0.2375,0,1,1,1,1,1,1,0.857142857142857
"446","R_2Vsy3pzc9ArzRtG",229678093185199,0,1478,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",2,9,"R_1KsaM05l1fUtPlf",68,24,"okay",3.75,-1.0125,0,0,0,0,0,0,0,0
"447","R_2vZGx1OZkobeeEs",230296025033849,6,784,"male","Switzerland","<1'500€
<3'100CHF","middle school",4,2,"R_2uOMTtyh1bXg9ty",23,13,"okay",5.75,0.9875,1,1,1,0,1,1,1,0.857142857142857
"448","R_2w1ARrEgHOLS7Fe",229678093305871,3,609,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,6,"R_Uz0ZnKODzkhgrQJ",30,10,"okay",2.25,-2.5125,1,0,1,0,0,0,1,0.428571428571429
"449","R_2wAov5GhIgEo93C",229410207386673,3,474,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,8,"R_1qfwYSQzryaZPRf",23,7,"speeder",3.5,-1.2625,0,0,1,0,1,0,1,0.428571428571429
"450","R_2wconsnovSxkAzJ",229256171776032,4,1090,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,"R_3exXU5InBRQRN4u",23,18,"okay",6,1.2375,1,0,1,0,0,1,1,0.571428571428571
"451","R_2WD4pFUT3BApAXg",229410206696544,6,14635,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,3,"R_3KQ41GktMjIY1UM",56,243,"okay",6,1.2375,1,1,1,1,0,1,1,0.857142857142857
"452","R_2wEo5iQXCYves2K",229242295766090,1,1540,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,"R_2DSan3zt5JS8l9P",26,25,"okay",2.5,-2.2625,0,0,0,0,1,0,0,0.142857142857143
"453","R_2wKp8LF2cWkXbfk",229321437542488,3,2249,"female","Switzerland","<1'500€
<3'100CHF","middle school",1,2,"R_C9p6GTOuQlnneOl",68,37,"okay",6,1.2375,0,0,1,0,0,1,1,0.428571428571429
"454","R_2WNlAp3I3xzWHYg",229410206638293,4,686,"female","Switzerland","> 4'000€
>5'900 CHF","no formal education",3,6,"R_1gb6mTTQKwtfnyy",62,11,"okay",5,0.2375,1,0,0,1,1,1,0,0.571428571428571
"455","R_2wSKbrE6n9d6ZgM",229320605955306,4,1242,"male","Germany","> 4'000€
>5'900 CHF","middle school",5,6,"R_1goMqJsYgb0Irzh",21,20,"okay",5.25,0.4875,1,0,1,1,1,0,0,0.571428571428571
"456","R_2WVeoVieGVEqdKu",229320605940935,0,1295,"male","Germany","<1'500€
<3'100CHF","no formal education",1,8,"R_yq3kMo5b5Izad4R",63,21,"okay",1.5,-3.2625,0,0,0,0,0,0,0,0
"457","R_2WxaKGZe2s7GflR",229320605934680,6,1113,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,6,"R_1Ih2ia6myVK2Eor",45,18,"okay",5.25,0.4875,1,1,1,1,0,1,1,0.857142857142857
"458","R_2WYH1hgCGRdzcXh",229758454062299,7,1351,"female","Switzerland","<1'500€
<3'100CHF","no formal education",4,5,"R_1je3dpReugGbwdk",40,22,"okay",6,1.2375,1,1,1,1,1,1,1,1
"459","R_2X4Xh1TnXOO6Ep0",229320605943021,0,431,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,9,"R_R95RmbjbIstOBYB",46,7,"speeder",2.75,-2.0125,0,0,0,0,0,0,0,0
"460","R_2X6gPE4msoKwksa",229320605957121,3,416,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,3,"R_3HzXovthDbHXxeY",21,6,"speeder",3,-1.7625,0,1,1,0,0,0,1,0.428571428571429
"461","R_2XakNPEaYy4jjwG",229242450008195,6,1453,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,"R_2OTucPfWLWySgbQ",30,24,"okay",5.75,0.9875,0,1,1,1,1,1,1,0.857142857142857
"462","R_2xFrcIEKAj8D2Z1",229678093213710,1,1048,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,7,"R_10qL1CUVhegrTOE",69,17,"okay",3,-1.7625,0,0,1,0,0,0,0,0.142857142857143
"463","R_2xPg7QoVItFa2ne",229242295741568,7,1801,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_1rNhmNjbwZot8So",57,30,"okay",6,1.2375,1,1,1,1,1,1,1,1
"464","R_2xUYwPj1A03RCX7",229409893634086,0,934,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,3,"R_2QRGPTuTFmph4Tw",66,15,"okay",6,1.2375,0,0,0,0,0,0,0,0
"465","R_2xxvAFqyH4RVpzq",229256171658438,7,1883,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,7,"R_1l0RIyAa9CP5bzP",76,31,"okay",3.75,-1.0125,1,1,1,1,1,1,1,1
"466","R_2xxXuj9h7t2MTRN",229678093256821,1,1779,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,"R_2sb8kwdFoCXuYsV",69,29,"okay",2.25,-2.5125,0,0,1,0,0,0,0,0.142857142857143
"467","R_2Y37hooYg88WmXQ",229321437719617,2,1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,"R_xDXbvT4HcZ1WQaB",41,18,"okay",5.5,0.7375,0,0,1,0,0,0,1,0.285714285714286
"468","R_2Ya0u9hmC0kciFh",229242450000078,3,2050,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,8,"R_9ELsKDXdklSgout",30,34,"okay",4.75,-0.0125000000000002,0,0,1,0,1,0,1,0.428571428571429
"469","R_2YeW7uQvRMTF8ky",229256171673852,4,831,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,7,"R_125z4QSS6ryRVDw",29,13,"speeder",3.75,-1.0125,0,1,1,1,0,0,1,0.571428571428571
"470","R_2YGt7n3mGj55f4P",229410206798905,7,1182,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,3,"R_3nHJa8W4XzoQbm4",19,19,"okay",5,0.2375,1,1,1,1,1,1,1,1
"471","R_2YJM7Vy6fmCyYg3",229320605936770,0,1994,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,"R_3imMpTgiTh7IFze",52,33,"okay",4,-0.7625,0,0,0,0,0,0,0,0
"472","R_2YKaOUszkWKFNei",229409893633038,3,873,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,4,"R_Tw1ucdf63mW2uel",69,14,"okay",6,1.2375,1,0,1,0,0,0,1,0.428571428571429
"473","R_2ypy9ol4uFVDmgX",229256171567352,7,808,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,"R_pMXDxYiOWN0mZAB",55,13,"okay",5.5,0.7375,1,1,1,1,1,1,1,1
"474","R_2yqIknklBoBJSSa",229409893574672,0,2568,"female","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_24cprR80Slkcffl",41,42,"okay",2,-2.7625,0,0,0,0,0,0,0,0
"475","R_2YQUTHWSFbIAXfc",229256171959445,5,1692,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,"R_3Rr91DNs3NWZo2R",42,28,"okay",5.75,0.9875,0,1,1,1,0,1,1,0.714285714285714
"476","R_2YSnQ1B93bvgNnO",229242295746787,2,677,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,6,"R_3rId04yUDU6H9Ue",52,11,"okay",5,0.2375,0,0,1,0,0,0,1,0.285714285714286
"477","R_2zBiZ6H7AnnXdfc",229677069753462,4,748,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_20UodHACXAGHKfb",59,12,"okay",2.75,-2.0125,0,1,1,0,0,1,1,0.571428571428571
"478","R_2ZBtopiyki2EAhe",229242295749654,1,747,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,8,"R_3257tFfOjV1jKwQ",56,12,"okay",3,-1.7625,0,0,0,0,1,0,0,0.142857142857143
"479","R_2zCur1SfdCpp5jN",229320605966526,2,212,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,8,"R_eRPc1ln9c3avP7X",29,3,"speeder",1,-3.7625,0,0,0,0,1,0,1,0.285714285714286
"480","R_2zeYp2NsaPfHrFp",229255657959433,7,1761,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,"R_3oYG3dkZhORjOX6",42,29,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"481","R_2zhDlGtXXMot5i4",229255658006771,7,1847,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",4,8,"R_2QAl8xv15oRVtIC",31,30,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"482","R_2zjTX2XsTzvBOWe",229320606076978,3,346,"female","Germany","> 4'000€
>5'900 CHF","degree",3,8,"R_3NHUcm0zOcTHaNl",27,5,"speeder",4,-0.7625,0,1,0,1,1,0,0,0.428571428571429
"483","R_2zkkFEVmexQufHD",229677069762577,6,1098,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,1,"R_1q8sKTjAGSPoH8p",59,18,"okay",6,1.2375,0,1,1,1,1,1,1,0.857142857142857
"484","R_2ZPu1Xdos9sCsqo",229320605950083,3,232,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,6,"R_1dsrU6BIqHDLqN3",28,3,"speeder",4,-0.7625,1,0,0,0,0,1,1,0.428571428571429
"485","R_2zS0du5DoNWptId",230295580432440,5,1230,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,5,"R_3Oxtxu9mmCmbgXL",21,20,"okay",5.75,0.9875,0,1,1,1,1,0,1,0.714285714285714
"486","R_2zSk2KmYWl290t2",229677069765686,1,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,"R_3n1oDGlcUGZ1dgM",63,16,"okay",5.25,0.4875,0,0,1,0,0,0,0,0.142857142857143
"487","R_2zu5nbshAH7KEPO",229678093162569,1,542,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,"R_331IDX0zbNRfPC5",73,9,"okay",5,0.2375,0,0,1,0,0,0,0,0.142857142857143
"488","R_2zwhqmD7ddkXUxw",229678093424687,7,5587,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,8,"R_qDQKzSuGB6HufBf",68,93,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"489","R_2ZWZi9cTPxyfyx6",229242295741575,5,2703,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,"R_0JNK6I2YBa5L4eR",58,45,"okay",2.5,-2.2625,0,1,1,0,1,1,1,0.714285714285714
"490","R_2zZplKpn7tOOwbb",229166416661577,3,1118,"female","Switzerland","<1'500€
<3'100CHF","degree",2,7,"R_RkTFWzS6jlgvMrf",57,18,"okay",6,1.2375,0,1,1,0,0,0,1,0.428571428571429
"491","R_3000hwBRNJeHRkh",229166066769952,7,714,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1JWxlIuMDhQbBIo",35,11,"okay",4,-0.7625,1,1,1,1,1,1,1,1
