"","m","type","wave1","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2"
"956",229242295830711,"exp.low_che.int",0,"1","2",25,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,11,0.536,2,3.25,0,0.548,9,1,4.75
"957",229242295830711,"exp.low_mid.hig",1,"2","1",25,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,11,0.536,2,3.25,0,0.548,9,1,4.75
"958",229242295830711,"mid.low_che.hig",1,"2","1",25,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,11,0.536,2,3.25,0,0.548,9,1,4.75
"959",229242295830711,"mid.low_che.int",0,"1","1",25,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,11,0.536,2,3.25,0,0.548,9,1,4.75
"960",229242295831746,"exp.int_che.hig",0,"1","2",67,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,1.26,1,3.75,0,0.477,8,0,4
"961",229242295831746,"exp.int_mid.hig",0,"1","1",67,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,1.26,1,3.75,0,0.477,8,0,4
"962",229242295831746,"exp.low_che.hig",0,"2","2",67,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,1.26,1,3.75,0,0.477,8,0,4
"963",229242295831746,"exp.low_che.int",0,"1","2",67,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,1.26,1,3.75,0,0.477,8,0,4
"964",229242295831746,"exp.low_mid.hig",0,"2","1",67,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,1.26,1,3.75,0,0.477,8,0,4
"965",229242295831746,"mid.low_che.hig",0,"2","1",67,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,1.26,1,3.75,0,0.477,8,0,4
"966",229242295831746,"mid.low_che.int",1,"1","1",67,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,1.26,1,3.75,0,0.477,8,0,4
"967",229242295833833,"exp.int_che.hig",1,"1","2",27,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",8,12,0.424,3,3.75,0,0.768,7,5,4.75
"968",229242295833833,"exp.int_mid.hig",1,"1","1",27,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",8,12,0.424,3,3.75,1,0.768,7,5,4.75
"969",229242295833833,"exp.low_che.hig",0,"2","2",27,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",8,12,0.424,3,3.75,1,0.768,7,5,4.75
"970",229242295833833,"exp.low_che.int",0,"1","2",27,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",8,12,0.424,3,3.75,1,0.768,7,5,4.75
"971",229242295833833,"exp.low_mid.hig",0,"2","1",27,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",8,12,0.424,3,3.75,0,0.768,7,5,4.75
"972",229242295833833,"mid.low_che.hig",0,"2","1",27,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",8,12,0.424,3,3.75,1,0.768,7,5,4.75
"973",229242295833833,"mid.low_che.int",1,"1","1",27,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",8,12,0.424,3,3.75,1,0.768,7,5,4.75
"974",229242295835661,"exp.int_che.hig",0,"1","2",50,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.628,3,4.5,0,1.49,10,4,6
"975",229242295835661,"exp.int_mid.hig",1,"1","1",50,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.628,3,4.5,1,1.49,10,4,6
"976",229242295835661,"exp.low_che.hig",1,"2","2",50,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.628,3,4.5,1,1.49,10,4,6
"977",229242295835661,"exp.low_che.int",0,"1","2",50,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.628,3,4.5,0,1.49,10,4,6
"978",229242295835661,"exp.low_mid.hig",1,"2","1",50,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.628,3,4.5,1,1.49,10,4,6
"979",229242295835661,"mid.low_che.hig",0,"2","1",50,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.628,3,4.5,0,1.49,10,4,6
"980",229242295835661,"mid.low_che.int",0,"1","1",50,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.628,3,4.5,1,1.49,10,4,6
"981",229242295843984,"exp.int_che.hig",1,"1","2",49,"male","middle school","> 4'000€
>5'900 CHF","Germany",5,8,0.677,6,4.5,1,0.601,16,7,3.75
"982",229242295843984,"exp.int_mid.hig",1,"1","1",49,"male","middle school","> 4'000€
>5'900 CHF","Germany",5,8,0.677,6,4.5,1,0.601,16,7,3.75
"983",229242295843984,"exp.low_che.hig",1,"2","2",49,"male","middle school","> 4'000€
>5'900 CHF","Germany",5,8,0.677,6,4.5,1,0.601,16,7,3.75
"984",229242295843984,"exp.low_che.int",0,"1","2",49,"male","middle school","> 4'000€
>5'900 CHF","Germany",5,8,0.677,6,4.5,1,0.601,16,7,3.75
"985",229242295843984,"exp.low_mid.hig",1,"2","1",49,"male","middle school","> 4'000€
>5'900 CHF","Germany",5,8,0.677,6,4.5,1,0.601,16,7,3.75
"986",229242295843984,"mid.low_che.hig",1,"2","1",49,"male","middle school","> 4'000€
>5'900 CHF","Germany",5,8,0.677,6,4.5,1,0.601,16,7,3.75
"987",229242295843984,"mid.low_che.int",1,"1","1",49,"male","middle school","> 4'000€
>5'900 CHF","Germany",5,8,0.677,6,4.5,1,0.601,16,7,3.75
"988",229242295846074,"exp.int_che.hig",0,"1","2",42,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,2,0.666,6,4,1,0.566,1,7,4
"989",229242295846074,"exp.int_mid.hig",1,"1","1",42,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,2,0.666,6,4,1,0.566,1,7,4
"990",229242295846074,"exp.low_che.hig",1,"2","2",42,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,2,0.666,6,4,1,0.566,1,7,4
"991",229242295846074,"exp.low_che.int",1,"1","2",42,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,2,0.666,6,4,1,0.566,1,7,4
"992",229242295846074,"exp.low_mid.hig",1,"2","1",42,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,2,0.666,6,4,1,0.566,1,7,4
"993",229242295846074,"mid.low_che.hig",1,"2","1",42,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,2,0.666,6,4,1,0.566,1,7,4
"994",229242295846074,"mid.low_che.int",1,"1","1",42,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,2,0.666,6,4,1,0.566,1,7,4
"995",229242295846088,"exp.int_che.hig",0,"1","2",21,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,9,1.18,3,4,0,1.22,4,1,3
"996",229242295846088,"exp.int_mid.hig",1,"1","1",21,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,9,1.18,3,4,0,1.22,4,1,3
"997",229242295846088,"exp.low_che.hig",1,"2","2",21,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,9,1.18,3,4,0,1.22,4,1,3
"998",229242295846088,"exp.low_che.int",0,"1","2",21,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,9,1.18,3,4,0,1.22,4,1,3
"999",229242295846088,"exp.low_mid.hig",0,"2","1",21,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,9,1.18,3,4,1,1.22,4,1,3
"1000",229242295846088,"mid.low_che.hig",0,"2","1",21,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,9,1.18,3,4,0,1.22,4,1,3
"1001",229242295846088,"mid.low_che.int",1,"1","1",21,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,9,1.18,3,4,0,1.22,4,1,3
"1002",229242295848169,"exp.int_che.hig",1,"1","2",67,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,3,0.651,5,5,0,0.371,7,4,5.75
"1003",229242295848169,"exp.int_mid.hig",1,"1","1",67,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,3,0.651,5,5,1,0.371,7,4,5.75
"1004",229242295848169,"exp.low_che.hig",1,"2","2",67,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,3,0.651,5,5,0,0.371,7,4,5.75
"1005",229242295848169,"exp.low_che.int",0,"1","2",67,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,3,0.651,5,5,0,0.371,7,4,5.75
"1006",229242295848169,"exp.low_mid.hig",1,"2","1",67,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,3,0.651,5,5,1,0.371,7,4,5.75
"1007",229242295848169,"mid.low_che.hig",1,"2","1",67,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,3,0.651,5,5,1,0.371,7,4,5.75
"1008",229242295848169,"mid.low_che.int",0,"1","1",67,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,3,0.651,5,5,1,0.371,7,4,5.75
"1009",229242295855225,"exp.int_che.hig",0,"1","2",36,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",5,6,0.396,3,5.25,1,0.71,10,5,5.25
"1010",229242295855225,"exp.int_mid.hig",0,"1","1",36,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",5,6,0.396,3,5.25,1,0.71,10,5,5.25
"1011",229242295855225,"exp.low_che.hig",1,"2","2",36,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",5,6,0.396,3,5.25,0,0.71,10,5,5.25
"1012",229242295855225,"exp.low_che.int",0,"1","2",36,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",5,6,0.396,3,5.25,0,0.71,10,5,5.25
"1013",229242295855225,"exp.low_mid.hig",1,"2","1",36,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",5,6,0.396,3,5.25,1,0.71,10,5,5.25
"1014",229242295855225,"mid.low_che.hig",1,"2","1",36,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",5,6,0.396,3,5.25,1,0.71,10,5,5.25
"1015",229242295855225,"mid.low_che.int",0,"1","1",36,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",5,6,0.396,3,5.25,1,0.71,10,5,5.25
"1016",229242295860434,"exp.int_che.hig",1,"1","2",50,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,16,0.543,7,6,0,1.22,16,0,6
"1017",229242295860434,"exp.int_mid.hig",1,"1","1",50,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,16,0.543,7,6,0,1.22,16,0,6
"1018",229242295860434,"exp.low_che.hig",1,"2","2",50,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,16,0.543,7,6,0,1.22,16,0,6
"1019",229242295860434,"exp.low_che.int",1,"1","2",50,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,16,0.543,7,6,0,1.22,16,0,6
"1020",229242295860434,"exp.low_mid.hig",1,"2","1",50,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,16,0.543,7,6,0,1.22,16,0,6
"1021",229242295860434,"mid.low_che.hig",1,"2","1",50,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,16,0.543,7,6,0,1.22,16,0,6
"1022",229242295860434,"mid.low_che.int",1,"1","1",50,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,16,0.543,7,6,0,1.22,16,0,6
"1023",229242295869566,"exp.int_che.hig",1,"1","2",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,10,0.587,3,5.5,1,0.649,10,5,2
"1024",229242295869566,"exp.int_mid.hig",0,"1","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,10,0.587,3,5.5,0,0.649,10,5,2
"1025",229242295869566,"exp.low_che.hig",0,"2","2",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,10,0.587,3,5.5,1,0.649,10,5,2
"1026",229242295869566,"exp.low_che.int",0,"1","2",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,10,0.587,3,5.5,1,0.649,10,5,2
"1027",229242295869566,"exp.low_mid.hig",0,"2","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,10,0.587,3,5.5,1,0.649,10,5,2
"1028",229242295869566,"mid.low_che.hig",1,"2","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,10,0.587,3,5.5,1,0.649,10,5,2
"1029",229242295869566,"mid.low_che.int",1,"1","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",7,10,0.587,3,5.5,0,0.649,10,5,2
"1030",229242449955882,"exp.int_che.hig",1,"1","2",42,"female","middle school","> 4'000€
>5'900 CHF","Switzerland",4,0,0.937,5,4.75,1,0.475,4,3,5
"1031",229242449955882,"exp.int_mid.hig",1,"1","1",42,"female","middle school","> 4'000€
>5'900 CHF","Switzerland",4,0,0.937,5,4.75,1,0.475,4,3,5
"1032",229242449955882,"exp.low_che.hig",1,"2","2",42,"female","middle school","> 4'000€
>5'900 CHF","Switzerland",4,0,0.937,5,4.75,0,0.475,4,3,5
"1033",229242449955882,"exp.low_che.int",0,"1","2",42,"female","middle school","> 4'000€
>5'900 CHF","Switzerland",4,0,0.937,5,4.75,0,0.475,4,3,5
"1034",229242449955882,"exp.low_mid.hig",1,"2","1",42,"female","middle school","> 4'000€
>5'900 CHF","Switzerland",4,0,0.937,5,4.75,1,0.475,4,3,5
"1035",229242449955882,"mid.low_che.hig",1,"2","1",42,"female","middle school","> 4'000€
>5'900 CHF","Switzerland",4,0,0.937,5,4.75,0,0.475,4,3,5
"1036",229242449955882,"mid.low_che.int",0,"1","1",42,"female","middle school","> 4'000€
>5'900 CHF","Switzerland",4,0,0.937,5,4.75,0,0.475,4,3,5
"1037",229242449955883,"exp.int_che.hig",0,"1","2",65,"male","degree","> 4'000€
>5'900 CHF","Switzerland",2,13,0.383,3,4.25,1,0.424,8,6,3.75
"1038",229242449955883,"exp.int_mid.hig",1,"1","1",65,"male","degree","> 4'000€
>5'900 CHF","Switzerland",2,13,0.383,3,4.25,1,0.424,8,6,3.75
"1039",229242449955883,"exp.low_che.hig",0,"2","2",65,"male","degree","> 4'000€
>5'900 CHF","Switzerland",2,13,0.383,3,4.25,1,0.424,8,6,3.75
"1040",229242449955883,"exp.low_che.int",0,"1","2",65,"male","degree","> 4'000€
>5'900 CHF","Switzerland",2,13,0.383,3,4.25,1,0.424,8,6,3.75
"1041",229242449955883,"exp.low_mid.hig",1,"2","1",65,"male","degree","> 4'000€
>5'900 CHF","Switzerland",2,13,0.383,3,4.25,1,0.424,8,6,3.75
"1042",229242449955883,"mid.low_che.hig",1,"2","1",65,"male","degree","> 4'000€
>5'900 CHF","Switzerland",2,13,0.383,3,4.25,1,0.424,8,6,3.75
"1043",229242449955883,"mid.low_che.int",0,"1","1",65,"male","degree","> 4'000€
>5'900 CHF","Switzerland",2,13,0.383,3,4.25,0,0.424,8,6,3.75
"1044",229242449956909,"exp.int_che.hig",0,"1","2",74,"male","obligatory school","> 4'000€
>5'900 CHF","Switzerland",7,8,0.812,1,4,0,0.579,0,0,4.25
"1045",229242449956909,"exp.int_mid.hig",0,"1","1",74,"male","obligatory school","> 4'000€
>5'900 CHF","Switzerland",7,8,0.812,1,4,0,0.579,0,0,4.25
"1046",229242449956909,"exp.low_che.hig",0,"2","2",74,"male","obligatory school","> 4'000€
>5'900 CHF","Switzerland",7,8,0.812,1,4,0,0.579,0,0,4.25
"1047",229242449956909,"exp.low_che.int",0,"1","2",74,"male","obligatory school","> 4'000€
>5'900 CHF","Switzerland",7,8,0.812,1,4,0,0.579,0,0,4.25
"1048",229242449956909,"exp.low_mid.hig",1,"2","1",74,"male","obligatory school","> 4'000€
>5'900 CHF","Switzerland",7,8,0.812,1,4,0,0.579,0,0,4.25
"1049",229242449956909,"mid.low_che.hig",0,"2","1",74,"male","obligatory school","> 4'000€
>5'900 CHF","Switzerland",7,8,0.812,1,4,0,0.579,0,0,4.25
"1050",229242449956909,"mid.low_che.int",0,"1","1",74,"male","obligatory school","> 4'000€
>5'900 CHF","Switzerland",7,8,0.812,1,4,0,0.579,0,0,4.25
"1051",229242449956910,"exp.int_che.hig",1,"1","2",49,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,16,0.628,7,6,1,0.566,16,7,6
"1052",229242449956910,"exp.int_mid.hig",1,"1","1",49,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,16,0.628,7,6,1,0.566,16,7,6
"1053",229242449956910,"exp.low_che.hig",1,"2","2",49,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,16,0.628,7,6,1,0.566,16,7,6
"1054",229242449956910,"exp.low_che.int",1,"1","2",49,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,16,0.628,7,6,1,0.566,16,7,6
"1055",229242449956910,"exp.low_mid.hig",1,"2","1",49,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,16,0.628,7,6,1,0.566,16,7,6
"1056",229242449956910,"mid.low_che.hig",1,"2","1",49,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,16,0.628,7,6,1,0.566,16,7,6
"1057",229242449956910,"mid.low_che.int",1,"1","1",49,"non-binary","middle school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",2,16,0.628,7,6,1,0.566,16,7,6
"1058",229242449956912,"exp.int_che.hig",0,"1","2",45,"male","degree","> 4'000€
>5'900 CHF","Switzerland",7,8,0.369,1,5,0,0.562,0,4,5.25
"1059",229242449956912,"exp.int_mid.hig",0,"1","1",45,"male","degree","> 4'000€
>5'900 CHF","Switzerland",7,8,0.369,1,5,0,0.562,0,4,5.25
"1060",229242449956912,"exp.low_che.hig",0,"2","2",45,"male","degree","> 4'000€
>5'900 CHF","Switzerland",7,8,0.369,1,5,1,0.562,0,4,5.25
"1061",229242449956912,"exp.low_che.int",0,"1","2",45,"male","degree","> 4'000€
>5'900 CHF","Switzerland",7,8,0.369,1,5,0,0.562,0,4,5.25
"1062",229242449956912,"exp.low_mid.hig",0,"2","1",45,"male","degree","> 4'000€
>5'900 CHF","Switzerland",7,8,0.369,1,5,1,0.562,0,4,5.25
"1063",229242449956912,"mid.low_che.hig",1,"2","1",45,"male","degree","> 4'000€
>5'900 CHF","Switzerland",7,8,0.369,1,5,1,0.562,0,4,5.25
"1064",229242449956912,"mid.low_che.int",0,"1","1",45,"male","degree","> 4'000€
>5'900 CHF","Switzerland",7,8,0.369,1,5,1,0.562,0,4,5.25
"1065",229242449956919,"exp.int_che.hig",0,"1","2",70,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,11,0.978,1,5.25,0,1.07,7,1,6
"1066",229242449956919,"exp.int_mid.hig",0,"1","1",70,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,11,0.978,1,5.25,0,1.07,7,1,6
"1067",229242449956919,"exp.low_che.hig",0,"2","2",70,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,11,0.978,1,5.25,0,1.07,7,1,6
"1068",229242449956919,"exp.low_che.int",0,"1","2",70,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,11,0.978,1,5.25,0,1.07,7,1,6
"1069",229242449956919,"exp.low_mid.hig",1,"2","1",70,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,11,0.978,1,5.25,1,1.07,7,1,6
"1070",229242449956919,"mid.low_che.hig",0,"2","1",70,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,11,0.978,1,5.25,0,1.07,7,1,6
"1071",229242449956919,"mid.low_che.int",0,"1","1",70,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",4,11,0.978,1,5.25,0,1.07,7,1,6
"1072",229242449956920,"exp.int_che.hig",0,"1","2",58,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",3,10,0.471,5,5.5,1,1.05,8,5,5.25
"1073",229242449956920,"exp.int_mid.hig",1,"1","1",58,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",3,10,0.471,5,5.5,1,1.05,8,5,5.25
"1074",229242449956920,"exp.low_che.hig",1,"2","2",58,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",3,10,0.471,5,5.5,1,1.05,8,5,5.25
"1075",229242449956920,"exp.low_che.int",0,"1","2",58,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",3,10,0.471,5,5.5,0,1.05,8,5,5.25
"1076",229242449956920,"exp.low_mid.hig",1,"2","1",58,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",3,10,0.471,5,5.5,1,1.05,8,5,5.25
"1077",229242449956920,"mid.low_che.hig",1,"2","1",58,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",3,10,0.471,5,5.5,1,1.05,8,5,5.25
"1078",229242449956920,"mid.low_che.int",1,"1","1",58,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Switzerland",3,10,0.471,5,5.5,0,1.05,8,5,5.25
"1079",229242449956922,"exp.int_che.hig",0,"1","2",67,"male","degree","<1'500€
<3'100CHF","Switzerland",6,4,0.797,2,4,0,0.45,0,3,3
"1080",229242449956922,"exp.int_mid.hig",0,"1","1",67,"male","degree","<1'500€
<3'100CHF","Switzerland",6,4,0.797,2,4,0,0.45,0,3,3
"1081",229242449956922,"exp.low_che.hig",0,"2","2",67,"male","degree","<1'500€
<3'100CHF","Switzerland",6,4,0.797,2,4,1,0.45,0,3,3
"1082",229242449956922,"exp.low_che.int",0,"1","2",67,"male","degree","<1'500€
<3'100CHF","Switzerland",6,4,0.797,2,4,0,0.45,0,3,3
"1083",229242449956922,"exp.low_mid.hig",1,"2","1",67,"male","degree","<1'500€
<3'100CHF","Switzerland",6,4,0.797,2,4,1,0.45,0,3,3
"1084",229242449956922,"mid.low_che.hig",1,"2","1",67,"male","degree","<1'500€
<3'100CHF","Switzerland",6,4,0.797,2,4,1,0.45,0,3,3
"1085",229242449956922,"mid.low_che.int",0,"1","1",67,"male","degree","<1'500€
<3'100CHF","Switzerland",6,4,0.797,2,4,0,0.45,0,3,3
"1086",229242449956923,"exp.int_che.hig",0,"1","2",57,"male","no formal education","> 4'000€
>5'900 CHF","Switzerland",2,8,0.889,6,5.75,1,0.447,16,7,5.5
"1087",229242449956923,"exp.int_mid.hig",1,"1","1",57,"male","no formal education","> 4'000€
>5'900 CHF","Switzerland",2,8,0.889,6,5.75,1,0.447,16,7,5.5
"1088",229242449956923,"exp.low_che.hig",1,"2","2",57,"male","no formal education","> 4'000€
>5'900 CHF","Switzerland",2,8,0.889,6,5.75,1,0.447,16,7,5.5
"1089",229242449956923,"exp.low_che.int",1,"1","2",57,"male","no formal education","> 4'000€
>5'900 CHF","Switzerland",2,8,0.889,6,5.75,1,0.447,16,7,5.5
"1090",229242449956923,"exp.low_mid.hig",1,"2","1",57,"male","no formal education","> 4'000€
>5'900 CHF","Switzerland",2,8,0.889,6,5.75,1,0.447,16,7,5.5
"1091",229242449956923,"mid.low_che.hig",1,"2","1",57,"male","no formal education","> 4'000€
>5'900 CHF","Switzerland",2,8,0.889,6,5.75,1,0.447,16,7,5.5
"1092",229242449956923,"mid.low_che.int",1,"1","1",57,"male","no formal education","> 4'000€
>5'900 CHF","Switzerland",2,8,0.889,6,5.75,1,0.447,16,7,5.5
"1093",229242449957957,"exp.int_che.hig",1,"1","2",54,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",6,7,1.27,7,4.75,1,1.23,8,7,4
"1094",229242449957957,"exp.int_mid.hig",1,"1","1",54,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",6,7,1.27,7,4.75,1,1.23,8,7,4
"1095",229242449957957,"exp.low_che.hig",1,"2","2",54,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",6,7,1.27,7,4.75,1,1.23,8,7,4
"1096",229242449957957,"exp.low_che.int",1,"1","2",54,"male","obligatory school","<1'500€
<3'100CHF","Switzerland",6,7,1.27,7,4.75,1,1.23,8,7,4
